"Embryo_ID","Cellcount","Stage","Genotype","icm.count","Identity.km","count","TE_ICM","Litter","Experiment","pc.icm","Gene"
"P5_channel=0001_frame=0001_statistics.xlsx",80,2,4,29,"DN",1,"ICM","no.litterID","no.experimentID",3.44827586206897,"FR1FR2"
"04NOv16_FR1E45_FR1single_2016_11_04__14_20_11__p03_channel=0001_frame=0001_statistics.xlsx",125,3,4,39,"DN",6,"ICM","no.litterID","no.experimentID",15.3846153846154,"FR1FR2"
"18Aug16_FR1_2_E45_2016_08_18__12_40_45__p6_channel=0001_frame=0001_statistics.xlsx",89,2,4,29,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"011714_1",62,1,4,20,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"011714_2",55,1,4,19,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"012414_1",72,2,4,31,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"012414_2",72,2,4,29,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"012414_3",61,1,4,17,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"012414_1",80,2,4,22,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"012414_2",70,2,4,16,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"012414_4",70,2,4,15,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"012414_6",72,2,4,24,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"012414_7",84,2,4,18,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041015_3",67,2,4,12,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041514_4",71,2,4,15,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041514_5",50,1,4,8,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041514_6",79,2,4,16,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041714_1",88,2,4,27,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041714_4",44,1,4,10,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"051314_11",96,2,4,25,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"061114_3",103,3,4,40,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"061114_5",63,1,4,19,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"02Feb15 FR1_2_P31.xlsx",62,1,3,16,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p02.xlsx",88,2,3,25,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p10.xlsx",83,2,3,16,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"05Jan15 FR1_2_P23.xlsx",70,2,3,31,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p01.xlsx",100,3,3,35,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p03.xlsx",98,2,3,37,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p04.xlsx",104,3,3,34,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p17.xlsx",42,1,3,11,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"122414 FR1_2_P6.xlsx",148,3,3,38,"DN",1,"ICM","no.litterID","no.experimentID",2.63157894736842,"FR1FR2"
"19May15 FR1_2_2015_05_19__15_35_58__p06.xlsx",58,1,3,25,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"23Jan15 FR1_P1.xlsx",32,1,3,12,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"23Jan15 FR1_P2.xlsx",42,1,3,18,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"04NOv16_FR1E45_FR1single_2016_11_04__14_20_11__p02_channel=0001_frame=0001_statistics.xlsx",115,3,3,23,"DN",2,"ICM","no.litterID","no.experimentID",8.69565217391304,"FR1FR2"
"011714_5",99,2,3,25,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"011714_6",68,2,3,23,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041514_2",90,2,3,26,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041614_1",106,3,3,20,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041614_2",102,3,3,19,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041614_5",87,2,3,20,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"02Feb15 FR1_2_P23.xlsx",75,2,2,22,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"02Feb15 FR1_2_P6.xlsx",70,2,2,20,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p08.xlsx",71,2,2,27,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p09.xlsx",85,2,2,29,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p11.xlsx",76,2,2,11,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p16.xlsx",78,2,2,20,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"05Jan15 FR1_2_P24.xlsx",61,1,2,31,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p07.xlsx",72,2,2,25,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p10.xlsx",95,2,2,38,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p12.xlsx",71,2,2,24,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p14.xlsx",51,1,2,19,"DN",1,"ICM","no.litterID","no.experimentID",5.26315789473684,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p18.xlsx",33,1,2,14,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p26.xlsx",61,1,2,25,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p04.xlsx",63,1,2,20,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"122414 FR1_2_P15.xlsx",89,2,2,25,"DN",1,"ICM","no.litterID","no.experimentID",4,"FR1FR2"
"122414 FR1_2_P7.xlsx",92,2,2,32,"DN",1,"ICM","no.litterID","no.experimentID",3.125,"FR1FR2"
"17Feb15 FR1_2 Cdx2 G6 Nan E35__p3.xlsx",58,1,2,27,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"17Feb15 FR1_2 Cdx2 G6 Nan E35__p4.xlsx",56,1,2,20,"DN",1,"ICM","no.litterID","no.experimentID",5,"FR1FR2"
"19May15 FR1_2_2015_05_19__15_35_58__p10.xlsx",85,2,2,17,"DN",2,"ICM","no.litterID","no.experimentID",11.7647058823529,"FR1FR2"
"19May15 FR1_2_2015_05_19__15_35_58__p12.xlsx",62,1,2,26,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"19May15 FR1_2_2015_05_19__15_35_58__p15.xlsx",87,2,2,27,"DN",1,"ICM","no.litterID","no.experimentID",3.7037037037037,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p03_channel=0001_frame=0001_statistics.xlsx",73,2,2,22,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p13_channel=0001_frame=0001_statistics.xlsx",48,1,2,20,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p18_channel=0001_frame=0001_statistics.xlsx",63,1,2,28,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"23Jan15 FR1_P3.xlsx",36,1,2,16,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"23Jan15 FR1_P4.xlsx",61,1,2,17,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"23Jan15 FR1_P5.xlsx",64,2,2,24,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"27Mar15Cdx2G6Nan_p6.xlsx",68,2,2,31,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"27Mar15Cdx2G6Nan_p8.xlsx",61,1,2,18,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"04NOv16_FR1E45_FR1single_2016_11_04__14_20_11__p09_channel=0001_frame=0001_statistics.xlsx",120,3,2,46,"DN",2,"ICM","no.litterID","no.experimentID",4.34782608695652,"FR1FR2"
"04NOv16_FR1E45_FR1single_2016_11_04__14_20_11__p11_channel=0001_frame=0001_statistics.xlsx",127,3,2,36,"DN",7,"ICM","no.litterID","no.experimentID",19.4444444444444,"FR1FR2"
"04NOv16_FR1E45_FR1single_2016_11_04__14_20_11__p12_channel=0001_frame=0001_statistics.xlsx",98,2,2,19,"DN",2,"ICM","no.litterID","no.experimentID",10.5263157894737,"FR1FR2"
"18Aug16_FR1_2_E45_2016_08_18__12_40_45__p4_channel=0001_frame=0001_statistics.xlsx",92,2,2,30,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"18Aug16_FR1_2_E45_2016_08_18__12_40_45__p5_channel=0001_frame=0001_statistics.xlsx",102,3,2,32,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"011314_1",98,2,2,22,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"011314_3",73,2,2,20,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"011314_9",83,2,2,33,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"011314_10",83,2,2,26,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"011714_4",51,1,2,15,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"011714_7",49,1,2,12,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041314_8",93,2,2,17,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041314_9",65,2,2,11,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041614_6",77,2,2,22,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041614_7",92,2,2,31,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"051314_3",87,2,2,32,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"051314_4",99,2,2,21,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"02Feb15 FR1_2_P11.xlsx",32,1,1,6,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"02Feb15 FR1_2_P17.xlsx",64,2,1,25,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"02Feb15 FR1_2_P18.xlsx",65,2,1,28,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"02Feb15 FR1_2_P20.xlsx",90,2,1,26,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"02Feb15 FR1_2_P26.xlsx",43,1,1,16,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"02Feb15 FR1_2_P29.xlsx",49,1,1,20,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"02Feb15 FR1_2_P3.xlsx",67,2,1,20,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"02Feb15 FR1_2_P7.xlsx",64,2,1,31,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p04.xlsx",84,2,1,18,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p14.xlsx",63,1,1,14,"DN",1,"ICM","no.litterID","no.experimentID",7.14285714285714,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p15.xlsx",89,2,1,14,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"05Jan15 FR1_2_P15.xlsx",57,1,1,29,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"05Jan15 FR1_2_P8.xlsx",63,1,1,25,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p28.xlsx",62,1,1,22,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p29.xlsx",53,1,1,19,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p31.xlsx",61,1,1,26,"DN",1,"ICM","no.litterID","no.experimentID",3.84615384615385,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p02.xlsx",53,1,1,4,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p05.xlsx",62,1,1,25,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p08.xlsx",62,1,1,13,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"122414 FR1_2_P14.xlsx",92,2,1,23,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"122414 FR1_2_P3.xlsx",148,3,1,70,"DN",1,"ICM","no.litterID","no.experimentID",1.42857142857143,"FR1FR2"
"13Feb15 FR2 Cdx2 G6 Nan E35_2015_02_13__14_44_45__p2.xlsx",89,2,1,14,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"13Feb15 FR2 Cdx2 G6 Nan E35_2015_02_13__14_44_45__p3.xlsx",110,3,1,17,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"13Feb15 FR2 Cdx2 G6 Nan E35_2015_02_13__14_44_45__p4.xlsx",92,2,1,21,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"17Feb15 FR1_2 Cdx2 G6 Nan E35__p1.xlsx",69,2,1,25,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"18Jun15 FR1_FR12_E35_2015_06_18__11_19_45__p11_channel=0001_frame=0001_statistics.xlsx",93,2,1,30,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"19May15 FR1_2_2015_05_19__15_35_58__p14.xlsx",97,2,1,29,"DN",1,"ICM","no.litterID","no.experimentID",3.44827586206897,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p07_channel=0001_frame=0001_statistics.xlsx",45,1,1,8,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p12_channel=0001_frame=0001_statistics.xlsx",63,1,1,25,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p15_channel=0001_frame=0001_statistics.xlsx",66,2,1,27,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"23Jan15 FR1_2_P6.xlsx",74,2,1,23,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"26Mar15 FR2 E35_2015_03_26__11_13_51__p3.xlsx",93,2,1,33,"DN",6,"ICM","no.litterID","no.experimentID",18.1818181818182,"FR1FR2"
"27Mar15Cdx2G6Nan_p4.xlsx",59,1,1,21,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"P1_channel=0001_frame=0001_statistics.xlsx",70,2,1,29,"DN",3,"ICM","no.litterID","no.experimentID",10.3448275862069,"FR1FR2"
"P6_channel=0001_frame=0001_statistics.xlsx",111,3,1,28,"DN",3,"ICM","no.litterID","no.experimentID",10.7142857142857,"FR1FR2"
"04NOv16_FR1E45_FR1single_2016_11_04__14_20_11__p01_channel=0001_frame=0001_statistics.xlsx",99,2,1,23,"DN",2,"ICM","no.litterID","no.experimentID",8.69565217391304,"FR1FR2"
"04NOv16_FR1E45_FR1single_2016_11_04__14_20_11__p04_channel=0001_frame=0001_statistics.xlsx",93,2,1,23,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"04NOv16_FR1E45_FR1single_2016_11_04__14_20_11__p05_channel=0001_frame=0001_statistics.xlsx",118,3,1,40,"DN",4,"ICM","no.litterID","no.experimentID",10,"FR1FR2"
"18Aug16_FR1_2_E45_2016_08_18__12_40_45__p8_channel=0001_frame=0001_statistics.xlsx",103,3,1,31,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"27Oct16_FR12_FR12FGF_FR2FGF_2016_10_27__06_36_30__p02_channel=0001_frame=0001_statistics.xlsx",96,2,1,33,"DN",6,"ICM","no.litterID","no.experimentID",18.1818181818182,"FR1FR2"
"27Oct16_FR12_FR12FGF_FR2FGF_2016_10_27__06_36_30__p03_channel=0001_frame=0001_statistics.xlsx",117,3,1,35,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"27Oct16_FR12_FR12FGF_FR2FGF_2016_10_27__06_36_30__p06_channel=0001_frame=0001_statistics.xlsx",149,3,1,90,"DN",31,"ICM","no.litterID","no.experimentID",34.4444444444444,"FR1FR2"
"011314_8",77,2,1,25,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"011714_3",65,2,1,25,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"012414_6",60,1,1,17,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"012414_7",61,1,1,14,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041015_2",88,2,1,22,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041015_4",81,2,1,19,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041015_5",81,2,1,23,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041015_6",79,2,1,15,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041015_7",93,2,1,28,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041015_8",71,2,1,18,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041015_9",72,2,1,24,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041015_10",69,2,1,19,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041314_3",42,1,1,18,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041314_6",74,2,1,15,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041314_10",83,2,1,18,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041514_1",59,1,1,6,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041614_4",106,3,1,23,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041614_9",100,3,1,25,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041614_10",97,2,1,20,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041714_2",104,3,1,28,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041714_6",91,2,1,23,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041714_7",104,3,1,24,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"041714_8",99,2,1,26,"DN",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"02Feb15 FR1_2_P24.xlsx",71,2,9,29,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"02Feb15 FR1_2_P28.xlsx",58,1,9,26,"DP",2,"ICM","no.litterID","no.experimentID",7.69230769230769,"FR1FR2"
"05Jan15 FR1_2_P1.xlsx",66,2,9,33,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"05Jan15 FR1_2_P17.xlsx",62,1,9,31,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p08.xlsx",75,2,9,36,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p13.xlsx",64,2,9,28,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p16.xlsx",33,1,9,7,"DP",3,"ICM","no.litterID","no.experimentID",42.8571428571429,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p19.xlsx",56,1,9,25,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p24.xlsx",59,1,9,20,"DP",2,"ICM","no.litterID","no.experimentID",10,"FR1FR2"
"23Jan15 FR1_2_P13.xlsx",82,2,9,20,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"011314_4",97,2,9,29,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"042314_1",64,2,9,34,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"050114_1",105,3,9,45,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"051314_5",85,2,9,31,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"051314_7",64,2,9,23,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"02Feb15 FR1_2_P22.xlsx",55,1,8,20,"DP",7,"ICM","no.litterID","no.experimentID",35,"FR1FR2"
"02Feb15 FR1_2_P4.xlsx",47,1,8,13,"DP",6,"ICM","no.litterID","no.experimentID",46.1538461538462,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p24.xlsx",84,2,8,16,"DP",3,"ICM","no.litterID","no.experimentID",18.75,"FR1FR2"
"05Jan15 FR1_2_P11.xlsx",59,1,8,29,"DP",14,"ICM","no.litterID","no.experimentID",48.2758620689655,"FR1FR2"
"05Jan15 FR1_2_P21.xlsx",60,1,8,31,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"05Jan15 FR1_2_P22.xlsx",61,1,8,41,"DP",4,"ICM","no.litterID","no.experimentID",9.75609756097561,"FR1FR2"
"05Jan15 FR1_2_P25.xlsx",67,2,8,25,"DP",2,"ICM","no.litterID","no.experimentID",8,"FR1FR2"
"05Jan15 FR1_2_P6.xlsx",61,1,8,28,"DP",2,"ICM","no.litterID","no.experimentID",7.14285714285714,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p02.xlsx",92,2,8,21,"DP",2,"ICM","no.litterID","no.experimentID",9.52380952380952,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p06.xlsx",79,2,8,21,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p22.xlsx",55,1,8,21,"DP",7,"ICM","no.litterID","no.experimentID",33.3333333333333,"FR1FR2"
"07FR1_2 Cdx2 G6 Nan E35_2015_04_07__13_34_00__p23.xlsx",65,2,8,29,"DP",7,"ICM","no.litterID","no.experimentID",24.1379310344828,"FR1FR2"
"10May15 FR1_2 E35_2015_05_10__18_38_41__p11.xlsx",60,1,8,18,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"122414 FR1_2_P13.xlsx",89,2,8,15,"DP",1,"ICM","no.litterID","no.experimentID",6.66666666666667,"FR1FR2"
"17Feb15 FR1_2 Cdx2 G6 Nan E35__p6.xlsx",63,1,8,29,"DP",10,"ICM","no.litterID","no.experimentID",34.4827586206897,"FR1FR2"
"19May15 FR1_2_2015_05_19__15_35_58__p18.xlsx",99,2,8,36,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"20Aug15 FR2_FR1_2 E35_2015_08_20__14_28_55__p09_channel=0001_frame=0001_statistics.xlsx",68,2,8,27,"DP",10,"ICM","no.litterID","no.experimentID",37.037037037037,"FR1FR2"
"23Jan15 FR1_2_P12.xlsx",98,2,8,20,"DP",1,"ICM","no.litterID","no.experimentID",5,"FR1FR2"
"27Mar15Cdx2G6Nan_p7.xlsx",68,2,8,31,"DP",5,"ICM","no.litterID","no.experimentID",16.1290322580645,"FR1FR2"
"011314_2",90,2,8,18,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"011314_6",93,2,8,36,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"042314_2",52,1,8,15,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"051314_1",82,2,8,26,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"051314_6",82,2,8,23,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"051314_10",85,2,8,23,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"061114_2",69,2,8,18,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"061114_6",78,2,8,23,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"02Feb15 FR1_2_P19.xlsx",62,1,7,23,"DP",8,"ICM","no.litterID","no.experimentID",34.7826086956522,"FR1FR2"
"02Feb15 FR1_2_P2.xlsx",71,2,7,16,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"02Feb15 FR1_2_P27.xlsx",88,2,7,30,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"02Feb15 FR1_2_P5.xlsx",64,2,7,19,"DP",12,"ICM","no.litterID","no.experimentID",63.1578947368421,"FR1FR2"
"02Feb15 FR1_2_P8.xlsx",91,2,7,29,"DP",1,"ICM","no.litterID","no.experimentID",3.44827586206897,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p12.xlsx",57,1,7,19,"DP",14,"ICM","no.litterID","no.experimentID",73.6842105263158,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p13.xlsx",74,2,7,15,"DP",7,"ICM","no.litterID","no.experimentID",46.6666666666667,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p20.xlsx",93,2,7,28,"DP",0,"ICM","no.litterID","no.experimentID",0,"FR1FR2"
"03May15 FR1_2 E35_2015_05_03__18_55_04__p21.xlsx",96,2,7,31,"DP",11,"ICM","no.litterID","no.experimentID",35.4838709677419,"FR1FR2"
