"Embryo_ID","Identity.hc","lin.count","Litter","Experiment","Treatment","Embryo_size","TE_ICM","Cellcount","icm.count","H_genotype","D_genotype","t0.donor","donor.end","cell_type","lin.type","pc.lin"
"042617Xim_G6_AR8","TE",98,"AR","042617Xim_G6_AR","Chimera","Single","TE",114,16,"het","CAG:H2B-GFP",50,"[20,40)","host",48,48.9795918367347
"042617Xim_G6_AR8","TE",98,"AR","042617Xim_G6_AR","Chimera","Single","TE",114,16,"het","CAG:H2B-GFP",50,"[20,40)","donor",50,51.0204081632653
"042617Xim_G6_AR9","DN",5,"AR","042617Xim_G6_AR","Chimera","Single","ICM",105,29,"het","CAG:H2B-GFP",50,"[20,40)","host",5,100
"042617Xim_G6_AR9","DN",5,"AR","042617Xim_G6_AR","Chimera","Single","ICM",105,29,"het","CAG:H2B-GFP",50,"[20,40)","donor",0,0
"042617Xim_G6_AR9","EPI",10,"AR","042617Xim_G6_AR","Chimera","Single","ICM",105,29,"het","CAG:H2B-GFP",50,"[20,40)","donor",0,0
"042617Xim_G6_AR9","EPI",10,"AR","042617Xim_G6_AR","Chimera","Single","ICM",105,29,"het","CAG:H2B-GFP",50,"[20,40)","host",10,100
"042617Xim_G6_AR9","EPI.lo",9,"AR","042617Xim_G6_AR","Chimera","Single","ICM",105,29,"het","CAG:H2B-GFP",50,"[20,40)","donor",1,11.1111111111111
"042617Xim_G6_AR9","EPI.lo",9,"AR","042617Xim_G6_AR","Chimera","Single","ICM",105,29,"het","CAG:H2B-GFP",50,"[20,40)","host",8,88.8888888888889
"042617Xim_G6_AR9","PRE",5,"AR","042617Xim_G6_AR","Chimera","Single","ICM",105,29,"het","CAG:H2B-GFP",50,"[20,40)","donor",5,100
"042617Xim_G6_AR9","PRE",5,"AR","042617Xim_G6_AR","Chimera","Single","ICM",105,29,"het","CAG:H2B-GFP",50,"[20,40)","host",0,0
"042617Xim_G6_AR9","TE",76,"AR","042617Xim_G6_AR","Chimera","Single","TE",105,29,"het","CAG:H2B-GFP",50,"[20,40)","donor",26,34.2105263157895
"042617Xim_G6_AR9","TE",76,"AR","042617Xim_G6_AR","Chimera","Single","TE",105,29,"het","CAG:H2B-GFP",50,"[20,40)","host",50,65.7894736842105
"050118Xim_G6_BA1","DP",16,"BA","050118Xim_G6_BA","Control","Single","ICM",110,20,"wt",NA,0,"[0,20)","donor",0,0
"050118Xim_G6_BA1","DP",16,"BA","050118Xim_G6_BA","Control","Single","ICM",110,20,"wt",NA,0,"[0,20)","host",16,100
"050118Xim_G6_BA1","EPI.lo",1,"BA","050118Xim_G6_BA","Control","Single","ICM",110,20,"wt",NA,0,"[0,20)","host",1,100
"050118Xim_G6_BA1","EPI.lo",1,"BA","050118Xim_G6_BA","Control","Single","ICM",110,20,"wt",NA,0,"[0,20)","donor",0,0
"050118Xim_G6_BA1","PRE",3,"BA","050118Xim_G6_BA","Control","Single","ICM",110,20,"wt",NA,0,"[0,20)","donor",0,0
"050118Xim_G6_BA1","PRE",3,"BA","050118Xim_G6_BA","Control","Single","ICM",110,20,"wt",NA,0,"[0,20)","host",3,100
"050118Xim_G6_BA1","TE",90,"BA","050118Xim_G6_BA","Control","Single","TE",110,20,"wt",NA,0,"[0,20)","host",90,100
"050118Xim_G6_BA1","TE",90,"BA","050118Xim_G6_BA","Control","Single","TE",110,20,"wt",NA,0,"[0,20)","donor",0,0
"050118Xim_G6_BA2","EPI",8,"BA","050118Xim_G6_BA","Control","Single","ICM",91,20,"wt",NA,0,"[0,20)","donor",0,0
"050118Xim_G6_BA2","EPI",8,"BA","050118Xim_G6_BA","Control","Single","ICM",91,20,"wt",NA,0,"[0,20)","host",8,100
"050118Xim_G6_BA2","PRE",12,"BA","050118Xim_G6_BA","Control","Single","ICM",91,20,"wt",NA,0,"[0,20)","host",12,100
"050118Xim_G6_BA2","PRE",12,"BA","050118Xim_G6_BA","Control","Single","ICM",91,20,"wt",NA,0,"[0,20)","donor",0,0
"050118Xim_G6_BA2","TE",71,"BA","050118Xim_G6_BA","Control","Single","TE",91,20,"wt",NA,0,"[0,20)","donor",0,0
"050118Xim_G6_BA2","TE",71,"BA","050118Xim_G6_BA","Control","Single","TE",91,20,"wt",NA,0,"[0,20)","host",71,100
"050118Xim_G6_BA3","DP",7,"BA","050118Xim_G6_BA","Chimera","Double","ICM",132,27,"mosaic","CAG:H2B-GFP",50,"[60,80)","donor",7,100
"050118Xim_G6_BA3","DP",7,"BA","050118Xim_G6_BA","Chimera","Double","ICM",132,27,"mosaic","CAG:H2B-GFP",50,"[60,80)","host",0,0
"050118Xim_G6_BA3","EPI",4,"BA","050118Xim_G6_BA","Chimera","Double","ICM",132,27,"mosaic","CAG:H2B-GFP",50,"[60,80)","host",2,50
"050118Xim_G6_BA3","EPI",4,"BA","050118Xim_G6_BA","Chimera","Double","ICM",132,27,"mosaic","CAG:H2B-GFP",50,"[60,80)","donor",2,50
"050118Xim_G6_BA3","EPI.lo",1,"BA","050118Xim_G6_BA","Chimera","Double","ICM",132,27,"mosaic","CAG:H2B-GFP",50,"[60,80)","host",1,100
"050118Xim_G6_BA3","EPI.lo",1,"BA","050118Xim_G6_BA","Chimera","Double","ICM",132,27,"mosaic","CAG:H2B-GFP",50,"[60,80)","donor",0,0
"050118Xim_G6_BA3","PRE",15,"BA","050118Xim_G6_BA","Chimera","Double","ICM",132,27,"mosaic","CAG:H2B-GFP",50,"[60,80)","donor",10,66.6666666666667
"050118Xim_G6_BA3","PRE",15,"BA","050118Xim_G6_BA","Chimera","Double","ICM",132,27,"mosaic","CAG:H2B-GFP",50,"[60,80)","host",5,33.3333333333333
"050118Xim_G6_BA3","TE",105,"BA","050118Xim_G6_BA","Chimera","Double","TE",132,27,"mosaic","CAG:H2B-GFP",50,"[60,80)","host",4,3.80952380952381
"050118Xim_G6_BA3","TE",105,"BA","050118Xim_G6_BA","Chimera","Double","TE",132,27,"mosaic","CAG:H2B-GFP",50,"[60,80)","donor",101,96.1904761904762
"050118Xim_G6_BA4","DN",1,"BA","050118Xim_G6_BA","Chimera","Double","ICM",143,41,"het","CAG:H2B-GFP",50,"[40,60)","donor",0,0
"050118Xim_G6_BA4","DN",1,"BA","050118Xim_G6_BA","Chimera","Double","ICM",143,41,"het","CAG:H2B-GFP",50,"[40,60)","host",1,100
"050118Xim_G6_BA4","DP",6,"BA","050118Xim_G6_BA","Chimera","Double","ICM",143,41,"het","CAG:H2B-GFP",50,"[40,60)","donor",4,66.6666666666667
"050118Xim_G6_BA4","DP",6,"BA","050118Xim_G6_BA","Chimera","Double","ICM",143,41,"het","CAG:H2B-GFP",50,"[40,60)","host",2,33.3333333333333
"050118Xim_G6_BA4","EPI",6,"BA","050118Xim_G6_BA","Chimera","Double","ICM",143,41,"het","CAG:H2B-GFP",50,"[40,60)","donor",0,0
"050118Xim_G6_BA4","EPI",6,"BA","050118Xim_G6_BA","Chimera","Double","ICM",143,41,"het","CAG:H2B-GFP",50,"[40,60)","host",6,100
"050118Xim_G6_BA4","EPI.lo",7,"BA","050118Xim_G6_BA","Chimera","Double","ICM",143,41,"het","CAG:H2B-GFP",50,"[40,60)","donor",2,28.5714285714286
"050118Xim_G6_BA4","EPI.lo",7,"BA","050118Xim_G6_BA","Chimera","Double","ICM",143,41,"het","CAG:H2B-GFP",50,"[40,60)","host",5,71.4285714285714
"050118Xim_G6_BA4","PRE",21,"BA","050118Xim_G6_BA","Chimera","Double","ICM",143,41,"het","CAG:H2B-GFP",50,"[40,60)","donor",14,66.6666666666667
"050118Xim_G6_BA4","PRE",21,"BA","050118Xim_G6_BA","Chimera","Double","ICM",143,41,"het","CAG:H2B-GFP",50,"[40,60)","host",7,33.3333333333333
"050118Xim_G6_BA4","TE",102,"BA","050118Xim_G6_BA","Chimera","Double","TE",143,41,"het","CAG:H2B-GFP",50,"[40,60)","host",26,25.4901960784314
"050118Xim_G6_BA4","TE",102,"BA","050118Xim_G6_BA","Chimera","Double","TE",143,41,"het","CAG:H2B-GFP",50,"[40,60)","donor",76,74.5098039215686
"050118Xim_G6_BA5","EPI",27,"BA","050118Xim_G6_BA","Chimera","Double","ICM",154,49,"ko","CAG:H2B-GFP",50,"[40,60)","donor",0,0
"050118Xim_G6_BA5","EPI",27,"BA","050118Xim_G6_BA","Chimera","Double","ICM",154,49,"ko","CAG:H2B-GFP",50,"[40,60)","host",27,100
"050118Xim_G6_BA5","PRE",22,"BA","050118Xim_G6_BA","Chimera","Double","ICM",154,49,"ko","CAG:H2B-GFP",50,"[40,60)","donor",22,100
"050118Xim_G6_BA5","PRE",22,"BA","050118Xim_G6_BA","Chimera","Double","ICM",154,49,"ko","CAG:H2B-GFP",50,"[40,60)","host",0,0
"050118Xim_G6_BA5","TE",105,"BA","050118Xim_G6_BA","Chimera","Double","TE",154,49,"ko","CAG:H2B-GFP",50,"[40,60)","host",13,12.3809523809524
"050118Xim_G6_BA5","TE",105,"BA","050118Xim_G6_BA","Chimera","Double","TE",154,49,"ko","CAG:H2B-GFP",50,"[40,60)","donor",92,87.6190476190476
"050118Xim_G6_BA6","DP",16,"BA","050118Xim_G6_BA","Chimera","Double","ICM",162,36,"het","CAG:H2B-GFP",50,"[60,80)","host",8,50
"050118Xim_G6_BA6","DP",16,"BA","050118Xim_G6_BA","Chimera","Double","ICM",162,36,"het","CAG:H2B-GFP",50,"[60,80)","donor",8,50
"050118Xim_G6_BA6","EPI",6,"BA","050118Xim_G6_BA","Chimera","Double","ICM",162,36,"het","CAG:H2B-GFP",50,"[60,80)","host",1,16.6666666666667
"050118Xim_G6_BA6","EPI",6,"BA","050118Xim_G6_BA","Chimera","Double","ICM",162,36,"het","CAG:H2B-GFP",50,"[60,80)","donor",5,83.3333333333333
"050118Xim_G6_BA6","EPI.lo",2,"BA","050118Xim_G6_BA","Chimera","Double","ICM",162,36,"het","CAG:H2B-GFP",50,"[60,80)","donor",1,50
"050118Xim_G6_BA6","EPI.lo",2,"BA","050118Xim_G6_BA","Chimera","Double","ICM",162,36,"het","CAG:H2B-GFP",50,"[60,80)","host",1,50
"050118Xim_G6_BA6","PRE",12,"BA","050118Xim_G6_BA","Chimera","Double","ICM",162,36,"het","CAG:H2B-GFP",50,"[60,80)","host",1,8.33333333333333
"050118Xim_G6_BA6","PRE",12,"BA","050118Xim_G6_BA","Chimera","Double","ICM",162,36,"het","CAG:H2B-GFP",50,"[60,80)","donor",11,91.6666666666667
"050118Xim_G6_BA6","TE",126,"BA","050118Xim_G6_BA","Chimera","Double","TE",162,36,"het","CAG:H2B-GFP",50,"[60,80)","donor",64,50.7936507936508
"050118Xim_G6_BA6","TE",126,"BA","050118Xim_G6_BA","Chimera","Double","TE",162,36,"het","CAG:H2B-GFP",50,"[60,80)","host",62,49.2063492063492
"050118Xim_G6_BA7","EPI",31,"BA","050118Xim_G6_BA","Chimera","Double","ICM",158,58,"mosaic","CAG:H2B-GFP",50,"[20,40)","host",31,100
"050118Xim_G6_BA7","EPI",31,"BA","050118Xim_G6_BA","Chimera","Double","ICM",158,58,"mosaic","CAG:H2B-GFP",50,"[20,40)","donor",0,0
"050118Xim_G6_BA7","EPI.lo",6,"BA","050118Xim_G6_BA","Chimera","Double","ICM",158,58,"mosaic","CAG:H2B-GFP",50,"[20,40)","host",6,100
"050118Xim_G6_BA7","EPI.lo",6,"BA","050118Xim_G6_BA","Chimera","Double","ICM",158,58,"mosaic","CAG:H2B-GFP",50,"[20,40)","donor",0,0
"050118Xim_G6_BA7","PRE",21,"BA","050118Xim_G6_BA","Chimera","Double","ICM",158,58,"mosaic","CAG:H2B-GFP",50,"[20,40)","donor",17,80.9523809523809
"050118Xim_G6_BA7","PRE",21,"BA","050118Xim_G6_BA","Chimera","Double","ICM",158,58,"mosaic","CAG:H2B-GFP",50,"[20,40)","host",4,19.047619047619
"050118Xim_G6_BA7","TE",100,"BA","050118Xim_G6_BA","Chimera","Double","TE",158,58,"mosaic","CAG:H2B-GFP",50,"[20,40)","donor",77,77
"050118Xim_G6_BA7","TE",100,"BA","050118Xim_G6_BA","Chimera","Double","TE",158,58,"mosaic","CAG:H2B-GFP",50,"[20,40)","host",23,23
"050118Xim_G6_BA8","EPI",33,"BA","050118Xim_G6_BA","Chimera","Double","ICM",138,68,"ko","CAG:H2B-GFP",50,"[40,60)","host",31,93.9393939393939
"050118Xim_G6_BA8","EPI",33,"BA","050118Xim_G6_BA","Chimera","Double","ICM",138,68,"ko","CAG:H2B-GFP",50,"[40,60)","donor",2,6.06060606060606
"050118Xim_G6_BA8","EPI.lo",7,"BA","050118Xim_G6_BA","Chimera","Double","ICM",138,68,"ko","CAG:H2B-GFP",50,"[40,60)","donor",2,28.5714285714286
"050118Xim_G6_BA8","EPI.lo",7,"BA","050118Xim_G6_BA","Chimera","Double","ICM",138,68,"ko","CAG:H2B-GFP",50,"[40,60)","host",5,71.4285714285714
"050118Xim_G6_BA8","PRE",28,"BA","050118Xim_G6_BA","Chimera","Double","ICM",138,68,"ko","CAG:H2B-GFP",50,"[40,60)","host",0,0
"050118Xim_G6_BA8","PRE",28,"BA","050118Xim_G6_BA","Chimera","Double","ICM",138,68,"ko","CAG:H2B-GFP",50,"[40,60)","donor",28,100
"050118Xim_G6_BA8","TE",70,"BA","050118Xim_G6_BA","Chimera","Double","TE",138,68,"ko","CAG:H2B-GFP",50,"[40,60)","donor",64,91.4285714285714
"050118Xim_G6_BA8","TE",70,"BA","050118Xim_G6_BA","Chimera","Double","TE",138,68,"ko","CAG:H2B-GFP",50,"[40,60)","host",6,8.57142857142857
"050118Xim_G6_BA9","EPI",10,"BA","050118Xim_G6_BA","Chimera","Double","ICM",124,36,"ko","CAG:H2B-GFP",50,"[40,60)","donor",0,0
"050118Xim_G6_BA9","EPI",10,"BA","050118Xim_G6_BA","Chimera","Double","ICM",124,36,"ko","CAG:H2B-GFP",50,"[40,60)","host",10,100
"050118Xim_G6_BA9","EPI.lo",7,"BA","050118Xim_G6_BA","Chimera","Double","ICM",124,36,"ko","CAG:H2B-GFP",50,"[40,60)","donor",0,0
"050118Xim_G6_BA9","EPI.lo",7,"BA","050118Xim_G6_BA","Chimera","Double","ICM",124,36,"ko","CAG:H2B-GFP",50,"[40,60)","host",7,100
"050118Xim_G6_BA9","PRE",19,"BA","050118Xim_G6_BA","Chimera","Double","ICM",124,36,"ko","CAG:H2B-GFP",50,"[40,60)","host",0,0
"050118Xim_G6_BA9","PRE",19,"BA","050118Xim_G6_BA","Chimera","Double","ICM",124,36,"ko","CAG:H2B-GFP",50,"[40,60)","donor",19,100
"050118Xim_G6_BA9","TE",88,"BA","050118Xim_G6_BA","Chimera","Double","TE",124,36,"ko","CAG:H2B-GFP",50,"[40,60)","host",4,4.54545454545455
"050118Xim_G6_BA9","TE",88,"BA","050118Xim_G6_BA","Chimera","Double","TE",124,36,"ko","CAG:H2B-GFP",50,"[40,60)","donor",84,95.4545454545455
"050718Xim_WT_BB2","EPI",7,"BB","050718Xim_WT_BB","Control","Single","ICM",155,27,"wt",NA,0,"[0,20)","host",7,100
"050718Xim_WT_BB2","EPI",7,"BB","050718Xim_WT_BB","Control","Single","ICM",155,27,"wt",NA,0,"[0,20)","donor",0,0
"050718Xim_WT_BB2","EPI.lo",1,"BB","050718Xim_WT_BB","Control","Single","ICM",155,27,"wt",NA,0,"[0,20)","host",1,100
"050718Xim_WT_BB2","EPI.lo",1,"BB","050718Xim_WT_BB","Control","Single","ICM",155,27,"wt",NA,0,"[0,20)","donor",0,0
"050718Xim_WT_BB2","PRE",19,"BB","050718Xim_WT_BB","Control","Single","ICM",155,27,"wt",NA,0,"[0,20)","host",19,100
"050718Xim_WT_BB2","PRE",19,"BB","050718Xim_WT_BB","Control","Single","ICM",155,27,"wt",NA,0,"[0,20)","donor",0,0
"050718Xim_WT_BB2","TE",128,"BB","050718Xim_WT_BB","Control","Single","TE",155,27,"wt",NA,0,"[0,20)","donor",0,0
"050718Xim_WT_BB2","TE",128,"BB","050718Xim_WT_BB","Control","Single","TE",155,27,"wt",NA,0,"[0,20)","host",128,100
"050718Xim_WT_BB3","EPI.lo",9,"BB","050718Xim_WT_BB","Control","Single","ICM",111,23,"wt",NA,0,"[0,20)","donor",0,0
"050718Xim_WT_BB3","EPI.lo",9,"BB","050718Xim_WT_BB","Control","Single","ICM",111,23,"wt",NA,0,"[0,20)","host",9,100
"050718Xim_WT_BB3","PRE",14,"BB","050718Xim_WT_BB","Control","Single","ICM",111,23,"wt",NA,0,"[0,20)","host",14,100
"050718Xim_WT_BB3","PRE",14,"BB","050718Xim_WT_BB","Control","Single","ICM",111,23,"wt",NA,0,"[0,20)","donor",0,0
"050718Xim_WT_BB3","TE",88,"BB","050718Xim_WT_BB","Control","Single","TE",111,23,"wt",NA,0,"[0,20)","donor",0,0
"050718Xim_WT_BB3","TE",88,"BB","050718Xim_WT_BB","Control","Single","TE",111,23,"wt",NA,0,"[0,20)","host",88,100
"050718Xim_WT_BB6","DN",2,"BB","050718Xim_WT_BB","Chimera","Double","ICM",289,73,"wt","CAG:H2B-GFP",50,"[40,60)","host",1,50
"050718Xim_WT_BB6","DN",2,"BB","050718Xim_WT_BB","Chimera","Double","ICM",289,73,"wt","CAG:H2B-GFP",50,"[40,60)","donor",1,50
"050718Xim_WT_BB6","EPI",14,"BB","050718Xim_WT_BB","Chimera","Double","ICM",289,73,"wt","CAG:H2B-GFP",50,"[40,60)","donor",5,35.7142857142857
"050718Xim_WT_BB6","EPI",14,"BB","050718Xim_WT_BB","Chimera","Double","ICM",289,73,"wt","CAG:H2B-GFP",50,"[40,60)","host",9,64.2857142857143
"050718Xim_WT_BB6","EPI.lo",15,"BB","050718Xim_WT_BB","Chimera","Double","ICM",289,73,"wt","CAG:H2B-GFP",50,"[40,60)","host",3,20
"050718Xim_WT_BB6","EPI.lo",15,"BB","050718Xim_WT_BB","Chimera","Double","ICM",289,73,"wt","CAG:H2B-GFP",50,"[40,60)","donor",12,80
"050718Xim_WT_BB6","PRE",42,"BB","050718Xim_WT_BB","Chimera","Double","ICM",289,73,"wt","CAG:H2B-GFP",50,"[40,60)","host",29,69.0476190476191
"050718Xim_WT_BB6","PRE",42,"BB","050718Xim_WT_BB","Chimera","Double","ICM",289,73,"wt","CAG:H2B-GFP",50,"[40,60)","donor",13,30.952380952381
"050718Xim_WT_BB6","TE",216,"BB","050718Xim_WT_BB","Chimera","Double","TE",289,73,"wt","CAG:H2B-GFP",50,"[40,60)","host",80,37.037037037037
"050718Xim_WT_BB6","TE",216,"BB","050718Xim_WT_BB","Chimera","Double","TE",289,73,"wt","CAG:H2B-GFP",50,"[40,60)","donor",136,62.962962962963
"050718Xim_WT_BB7","DP",1,"BB","050718Xim_WT_BB","Chimera","Double","ICM",280,86,"wt","CAG:H2B-GFP",50,"[60,80)","donor",0,0
"050718Xim_WT_BB7","DP",1,"BB","050718Xim_WT_BB","Chimera","Double","ICM",280,86,"wt","CAG:H2B-GFP",50,"[60,80)","host",1,100
"050718Xim_WT_BB7","EPI",26,"BB","050718Xim_WT_BB","Chimera","Double","ICM",280,86,"wt","CAG:H2B-GFP",50,"[60,80)","donor",12,46.1538461538462
"050718Xim_WT_BB7","EPI",26,"BB","050718Xim_WT_BB","Chimera","Double","ICM",280,86,"wt","CAG:H2B-GFP",50,"[60,80)","host",14,53.8461538461538
"050718Xim_WT_BB7","EPI.lo",9,"BB","050718Xim_WT_BB","Chimera","Double","ICM",280,86,"wt","CAG:H2B-GFP",50,"[60,80)","donor",6,66.6666666666667
"050718Xim_WT_BB7","EPI.lo",9,"BB","050718Xim_WT_BB","Chimera","Double","ICM",280,86,"wt","CAG:H2B-GFP",50,"[60,80)","host",3,33.3333333333333
"050718Xim_WT_BB7","PRE",50,"BB","050718Xim_WT_BB","Chimera","Double","ICM",280,86,"wt","CAG:H2B-GFP",50,"[60,80)","host",16,32
"050718Xim_WT_BB7","PRE",50,"BB","050718Xim_WT_BB","Chimera","Double","ICM",280,86,"wt","CAG:H2B-GFP",50,"[60,80)","donor",34,68
"050718Xim_WT_BB7","TE",194,"BB","050718Xim_WT_BB","Chimera","Double","TE",280,86,"wt","CAG:H2B-GFP",50,"[60,80)","host",89,45.8762886597938
"050718Xim_WT_BB7","TE",194,"BB","050718Xim_WT_BB","Chimera","Double","TE",280,86,"wt","CAG:H2B-GFP",50,"[60,80)","donor",105,54.1237113402062
"050718Xim_WT_BB8","EPI",15,"BB","050718Xim_WT_BB","Chimera","Double","ICM",251,54,"wt","CAG:H2B-GFP",50,"[60,80)","host",1,6.66666666666667
"050718Xim_WT_BB8","EPI",15,"BB","050718Xim_WT_BB","Chimera","Double","ICM",251,54,"wt","CAG:H2B-GFP",50,"[60,80)","donor",14,93.3333333333333
"050718Xim_WT_BB8","EPI.lo",12,"BB","050718Xim_WT_BB","Chimera","Double","ICM",251,54,"wt","CAG:H2B-GFP",50,"[60,80)","donor",9,75
"050718Xim_WT_BB8","EPI.lo",12,"BB","050718Xim_WT_BB","Chimera","Double","ICM",251,54,"wt","CAG:H2B-GFP",50,"[60,80)","host",3,25
"050718Xim_WT_BB8","PRE",27,"BB","050718Xim_WT_BB","Chimera","Double","ICM",251,54,"wt","CAG:H2B-GFP",50,"[60,80)","donor",20,74.0740740740741
"050718Xim_WT_BB8","PRE",27,"BB","050718Xim_WT_BB","Chimera","Double","ICM",251,54,"wt","CAG:H2B-GFP",50,"[60,80)","host",7,25.9259259259259
"050718Xim_WT_BB8","TE",197,"BB","050718Xim_WT_BB","Chimera","Double","TE",251,54,"wt","CAG:H2B-GFP",50,"[60,80)","host",106,53.8071065989848
"050718Xim_WT_BB8","TE",197,"BB","050718Xim_WT_BB","Chimera","Double","TE",251,54,"wt","CAG:H2B-GFP",50,"[60,80)","donor",91,46.1928934010152
"050718Xim_WT_BB9","DN",1,"BB","050718Xim_WT_BB","Chimera","Double","ICM",291,81,"wt","CAG:H2B-GFP",50,"[40,60)","host",0,0
"050718Xim_WT_BB9","DN",1,"BB","050718Xim_WT_BB","Chimera","Double","ICM",291,81,"wt","CAG:H2B-GFP",50,"[40,60)","donor",1,100
"050718Xim_WT_BB9","EPI",11,"BB","050718Xim_WT_BB","Chimera","Double","ICM",291,81,"wt","CAG:H2B-GFP",50,"[40,60)","donor",2,18.1818181818182
"050718Xim_WT_BB9","EPI",11,"BB","050718Xim_WT_BB","Chimera","Double","ICM",291,81,"wt","CAG:H2B-GFP",50,"[40,60)","host",9,81.8181818181818
"050718Xim_WT_BB9","EPI.lo",22,"BB","050718Xim_WT_BB","Chimera","Double","ICM",291,81,"wt","CAG:H2B-GFP",50,"[40,60)","donor",4,18.1818181818182
"050718Xim_WT_BB9","EPI.lo",22,"BB","050718Xim_WT_BB","Chimera","Double","ICM",291,81,"wt","CAG:H2B-GFP",50,"[40,60)","host",18,81.8181818181818
"050718Xim_WT_BB9","PRE",47,"BB","050718Xim_WT_BB","Chimera","Double","ICM",291,81,"wt","CAG:H2B-GFP",50,"[40,60)","host",17,36.1702127659575
"050718Xim_WT_BB9","PRE",47,"BB","050718Xim_WT_BB","Chimera","Double","ICM",291,81,"wt","CAG:H2B-GFP",50,"[40,60)","donor",30,63.8297872340426
"050718Xim_WT_BB9","TE",210,"BB","050718Xim_WT_BB","Chimera","Double","TE",291,81,"wt","CAG:H2B-GFP",50,"[40,60)","host",110,52.3809523809524
"050718Xim_WT_BB9","TE",210,"BB","050718Xim_WT_BB","Chimera","Double","TE",291,81,"wt","CAG:H2B-GFP",50,"[40,60)","donor",100,47.6190476190476
"050718Xim_WT_BC1","DN",2,"BC","050718Xim_WT_BC","Control","Single","ICM",148,43,"wt",NA,0,"[0,20)","host",2,100
"050718Xim_WT_BC1","DN",2,"BC","050718Xim_WT_BC","Control","Single","ICM",148,43,"wt",NA,0,"[0,20)","donor",0,0
"050718Xim_WT_BC1","EPI.lo",6,"BC","050718Xim_WT_BC","Control","Single","ICM",148,43,"wt",NA,0,"[0,20)","host",6,100
"050718Xim_WT_BC1","EPI.lo",6,"BC","050718Xim_WT_BC","Control","Single","ICM",148,43,"wt",NA,0,"[0,20)","donor",0,0
"050718Xim_WT_BC1","PRE",35,"BC","050718Xim_WT_BC","Control","Single","ICM",148,43,"wt",NA,0,"[0,20)","host",35,100
"050718Xim_WT_BC1","PRE",35,"BC","050718Xim_WT_BC","Control","Single","ICM",148,43,"wt",NA,0,"[0,20)","donor",0,0
"050718Xim_WT_BC1","TE",105,"BC","050718Xim_WT_BC","Control","Single","TE",148,43,"wt",NA,0,"[0,20)","host",105,100
"050718Xim_WT_BC1","TE",105,"BC","050718Xim_WT_BC","Control","Single","TE",148,43,"wt",NA,0,"[0,20)","donor",0,0
"050718Xim_WT_BC2","DN",13,"BC","050718Xim_WT_BC","Control","Single","ICM",145,37,"wt",NA,0,"[0,20)","donor",0,0
"050718Xim_WT_BC2","DN",13,"BC","050718Xim_WT_BC","Control","Single","ICM",145,37,"wt",NA,0,"[0,20)","host",13,100
"050718Xim_WT_BC2","EPI.lo",6,"BC","050718Xim_WT_BC","Control","Single","ICM",145,37,"wt",NA,0,"[0,20)","host",6,100
"050718Xim_WT_BC2","EPI.lo",6,"BC","050718Xim_WT_BC","Control","Single","ICM",145,37,"wt",NA,0,"[0,20)","donor",0,0
"050718Xim_WT_BC2","PRE",18,"BC","050718Xim_WT_BC","Control","Single","ICM",145,37,"wt",NA,0,"[0,20)","donor",0,0
"050718Xim_WT_BC2","PRE",18,"BC","050718Xim_WT_BC","Control","Single","ICM",145,37,"wt",NA,0,"[0,20)","host",18,100
"050718Xim_WT_BC2","TE",108,"BC","050718Xim_WT_BC","Control","Single","TE",145,37,"wt",NA,0,"[0,20)","host",108,100
"050718Xim_WT_BC2","TE",108,"BC","050718Xim_WT_BC","Control","Single","TE",145,37,"wt",NA,0,"[0,20)","donor",0,0
"050718Xim_WT_BC5","DN",1,"BC","050718Xim_WT_BC","Chimera","Double","ICM",299,64,"wt","CAG:H2B-GFP",50,"[60,80)","donor",1,100
"050718Xim_WT_BC5","DN",1,"BC","050718Xim_WT_BC","Chimera","Double","ICM",299,64,"wt","CAG:H2B-GFP",50,"[60,80)","host",0,0
"050718Xim_WT_BC5","EPI",8,"BC","050718Xim_WT_BC","Chimera","Double","ICM",299,64,"wt","CAG:H2B-GFP",50,"[60,80)","host",3,37.5
"050718Xim_WT_BC5","EPI",8,"BC","050718Xim_WT_BC","Chimera","Double","ICM",299,64,"wt","CAG:H2B-GFP",50,"[60,80)","donor",5,62.5
"050718Xim_WT_BC5","EPI.lo",13,"BC","050718Xim_WT_BC","Chimera","Double","ICM",299,64,"wt","CAG:H2B-GFP",50,"[60,80)","donor",5,38.4615384615385
"050718Xim_WT_BC5","EPI.lo",13,"BC","050718Xim_WT_BC","Chimera","Double","ICM",299,64,"wt","CAG:H2B-GFP",50,"[60,80)","host",8,61.5384615384615
"050718Xim_WT_BC5","PRE",42,"BC","050718Xim_WT_BC","Chimera","Double","ICM",299,64,"wt","CAG:H2B-GFP",50,"[60,80)","host",14,33.3333333333333
"050718Xim_WT_BC5","PRE",42,"BC","050718Xim_WT_BC","Chimera","Double","ICM",299,64,"wt","CAG:H2B-GFP",50,"[60,80)","donor",28,66.6666666666667
"050718Xim_WT_BC5","TE",235,"BC","050718Xim_WT_BC","Chimera","Double","TE",299,64,"wt","CAG:H2B-GFP",50,"[60,80)","host",102,43.4042553191489
"050718Xim_WT_BC5","TE",235,"BC","050718Xim_WT_BC","Chimera","Double","TE",299,64,"wt","CAG:H2B-GFP",50,"[60,80)","donor",133,56.5957446808511
"050718Xim_WT_BC6","EPI",18,"BC","050718Xim_WT_BC","Chimera","Double","ICM",312,68,"wt","CAG:H2B-GFP",50,"[20,40)","host",15,83.3333333333333
