"Exp_date","Img_date","Experiment","Litter","Embryo_ID","Cellcount","TE_ICM","Treatment","Stage","Background","Gene1","Genotype1","Gene2","Genotype2","icm.count","litter.median","Identity.hc","count","pc.icm"
20171026,20171117,"102617Spry_BC","BC","102617Spry_BC1",137,"ICM","Littermate","120_150","CD1/mixed","Spry4","ko","any","wt",32,146.0892,"PRE",18,56.25
20171026,20171117,"102617Spry_BC","BC","102617Spry_BC2",144,"ICM","Littermate","120_150","CD1/mixed","Spry4","ko","any","wt",48,146.0892,"PRE",25,52.0833333333333
20171026,20171117,"102617Spry_BC","BC","102617Spry_BC3",156,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",52,146.0892,"PRE",30,57.6923076923077
20171026,20171117,"102617Spry_BD","BD","102617Spry_BD1",103,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",29,106.0992,"PRE",16,55.1724137931034
20171026,20171117,"102617Spry_BD","BD","102617Spry_BD2",97,"ICM","Littermate","90_120","CD1/mixed","Spry4","ko","any","wt",34,106.0992,"PRE",16,47.0588235294118
20171026,20171117,"102617Spry_BD","BD","102617Spry_BD3",112,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",35,106.0992,"PRE",11,31.4285714285714
20171026,20171117,"102617Spry_BD","BD","102617Spry_BD4",111,"ICM","Littermate","90_120","CD1/mixed","Spry4","ko","any","wt",37,106.0992,"PRE",19,51.3513513513513
20171026,20171117,"102617Spry_BD","BD","102617Spry_BD5",103,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",28,106.0992,"PRE",8,28.5714285714286
20171026,20171117,"102617Spry_BD","BD","102617Spry_BD6",109,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",38,106.0992,"PRE",19,50
20161027,20161102,"102716Spry_J","J","102716Spry_J1",145,"ICM","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",51,105.0734,"PRE",33,64.7058823529412
20161027,20161102,"102716Spry_J","J","102716Spry_J2",177,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",66,105.0734,"PRE",38,57.5757575757576
20161027,20161102,"102716Spry_J","J","102716Spry_J3",184,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",93,105.0734,"PRE",56,60.2150537634409
20161027,20161102,"102716Spry_J","J","102716Spry_J4",141,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",46,105.0734,"PRE",24,52.1739130434783
20171109,20171117,"110917Spry_BE","BE","110917Spry_BE1",98,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",28,95.41608,"PRE",16,57.1428571428571
20171109,20171117,"110917Spry_BE","BE","110917Spry_BE2",80,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",23,95.41608,"PRE",10,43.4782608695652
20171109,20171117,"110917Spry_BE","BE","110917Spry_BE3",109,"ICM","Littermate","90_120","CD1/mixed","Spry4","ko","any","wt",41,95.41608,"PRE",21,51.219512195122
20171109,20171117,"110917Spry_BE","BE","110917Spry_BE4",86,"ICM","Littermate","64_90","CD1/mixed","Spry4","ko","any","wt",35,95.41608,"PRE",18,51.4285714285714
20171109,20171117,"110917Spry_BE","BE","110917Spry_BE5",102,"ICM","Littermate","90_120","CD1/mixed","Spry4","ko","any","wt",31,95.41608,"PRE",19,61.2903225806452
20171109,20171117,"110917Spry_BE","BE","110917Spry_BE6",102,"ICM","Littermate","90_120","CD1/mixed","Spry4","ko","any","wt",35,95.41608,"PRE",18,51.4285714285714
20171109,20171117,"110917Spry_BE","BE","110917Spry_BE7",74,"ICM","Littermate","64_90","CD1/mixed","Spry4","ko","any","wt",29,95.41608,"PRE",19,65.5172413793103
20171109,20171117,"110917Spry_BE","BE","110917Spry_BE8",89,"ICM","Littermate","64_90","CD1/mixed","Spry4","ko","any","wt",22,95.41608,"PRE",10,45.4545454545455
20171109,20171117,"110917Spry_BE","BE","110917Spry_BE9",106,"ICM","Littermate","90_120","CD1/mixed","Spry4","ko","any","wt",41,95.41608,"PRE",17,41.4634146341463
20161129,20161207,"112916Spry_Q","Q","112916Spry_Q1",141,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",53,152.4477,"PRE",19,35.8490566037736
20161129,20161207,"112916Spry_Q","Q","112916Spry_Q2",157,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",56,152.4477,"PRE",41,73.2142857142857
20161129,20161207,"112916Spry_Q","Q","112916Spry_Q3",188,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",66,152.4477,"PRE",37,56.0606060606061
20161129,20161207,"112916Spry_Q","Q","112916Spry_Q4",170,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",74,152.4477,"PRE",50,67.5675675675676
20161129,20161207,"112916Spry_Q","Q","112916Spry_Q5",166,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",64,152.4477,"PRE",36,56.25
20161129,20161207,"112916Spry_Q","Q","112916Spry_Q6",170,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",66,152.4477,"PRE",36,54.5454545454545
20161129,20161207,"112916Spry_Q","Q","112916Spry_Q7",156,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",50,152.4477,"PRE",36,72
20161129,20161207,"112916Spry_Q","Q","112916Spry_Q8",201,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",82,152.4477,"PRE",52,63.4146341463415
20161204,20161207,"120416Spry_R","R","120416Spry_R1",87,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",34,121.7356,"PRE",22,64.7058823529412
20161204,20161207,"120416Spry_R","R","120416Spry_R2",81,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",17,121.7356,"PRE",12,70.5882352941177
20161204,20161207,"120416Spry_R","R","120416Spry_R3",161,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",73,121.7356,"PRE",40,54.7945205479452
20161208,20161213,"120816Spry_U","U","120816Spry_U1",161,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",61,145.3854,"PRE",27,44.2622950819672
20161208,20161213,"120816Spry_U","U","120816Spry_U2",122,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",33,145.3854,"PRE",20,60.6060606060606
20161208,20161213,"120816Spry_U","U","120816Spry_U3",149,"ICM","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",68,145.3854,"PRE",47,69.1176470588235
20161208,20161213,"120816Spry_U","U","120816Spry_U4",144,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",48,145.3854,"PRE",27,56.25
20161212,20161213,"121216Spry_W","W","121216Spry_W1",148,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",56,142.5948,"PRE",32,57.1428571428571
20161212,20161213,"121216Spry_W","W","121216Spry_W2",103,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",40,142.5948,"PRE",27,67.5
20161212,20161213,"121216Spry_W","W","121216Spry_W3",168,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",67,142.5948,"PRE",38,56.7164179104478
20161212,20161213,"121216Spry_W","W","121216Spry_W4",130,"ICM","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",46,142.5948,"PRE",22,47.8260869565217
20161212,20161213,"121216Spry_W","W","121216Spry_W5",147,"ICM","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",69,142.5948,"PRE",45,65.2173913043478
20161212,20161213,"121216Spry_X","X","121216Spry_X1",105,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",33,109.6448,"PRE",13,39.3939393939394
20161212,20161213,"121216Spry_X","X","121216Spry_X2",121,"ICM","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",39,109.6448,"PRE",18,46.1538461538462
20161212,20161213,"121216Spry_X","X","121216Spry_X3",92,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",37,109.6448,"PRE",7,18.9189189189189
20161212,20161213,"121216Spry_X","X","121216Spry_X4",114,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",40,109.6448,"PRE",19,47.5
20161212,20161213,"121216Spry_X","X","121216Spry_X5",108,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",30,109.6448,"PRE",12,40
20161212,20161213,"121216Spry_X","X","121216Spry_X6",113,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",53,109.6448,"PRE",31,58.4905660377358
20161212,20161213,"121216Spry_X","X","121216Spry_X7",110,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",44,109.6448,"PRE",17,38.6363636363636
20161212,20161215,"121216Spry_Y","Y","121216Spry_Y1",73,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",31,72.22006,"PRE",14,45.1612903225806
20161212,20161215,"121216Spry_Y","Y","121216Spry_Y2",76,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",21,72.22006,"PRE",4,19.047619047619
20161212,20161215,"121216Spry_Y","Y","121216Spry_Y3",65,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",24,72.22006,"PRE",6,25
20161212,20161215,"121216Spry_Y","Y","121216Spry_Y4",66,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",33,72.22006,"PRE",10,30.3030303030303
20161212,20161215,"121216Spry_Y","Y","121216Spry_Y5",79,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",24,72.22006,"PRE",15,62.5
20170710,20170721,"F4_G","G","F4_G09.01",82,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgf4","wt",26,64.32026,"PRE",11,42.3076923076923
20170710,20170721,"F4_H","H","F4_H13.05",66,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgf4","wt",18,76.53727,"PRE",3,16.6666666666667
20170710,20170721,"F4_H","H","F4_H13.13",62,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgf4","wt",29,76.53727,"PRE",13,44.8275862068966
20170717,20170721,"F4_I","I","F4_I14.02",64,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgf4","wt",32,87.30876,"PRE",5,15.625
20170717,20170721,"F4_I","I","F4_I14.03",67,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgf4","wt",30,87.30876,"PRE",7,23.3333333333333
20170717,20170721,"F4_I","I","F4_I14.09",59,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgf4","wt",28,87.30876,"PRE",5,17.8571428571429
20170717,20170721,"F4_I","I","F4_I14.11",63,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgf4","wt",27,87.30876,"PRE",6,22.2222222222222
20170717,20170721,"F4_I","I","F4_I14.12",71,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgf4","wt",25,87.30876,"PRE",6,24
20170902,20170907,"F4_J","J","F4_J13.02",68,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgf4","wt",22,105.0734,"PRE",3,13.6363636363636
20170902,20170907,"F4_J","J","F4_J13.03",78,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgf4","wt",34,105.0734,"PRE",4,11.7647058823529
20170902,20170907,"F4_J","J","F4_J13.04",83,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgf4","wt",31,105.0734,"PRE",8,25.8064516129032
20170916,20170920,"F4_K","K","F4_K14.03",67,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgf4","wt",28,74.67762,"PRE",7,25
20170916,20170920,"F4_K","K","F4_K14.06",58,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgf4","wt",26,74.67762,"PRE",5,19.2307692307692
20170916,20170920,"F4_K","K","F4_K14.09",74,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgf4","wt",26,74.67762,"PRE",8,30.7692307692308
20170916,20170920,"F4_K","K","F4_K14.11",76,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgf4","wt",32,74.67762,"PRE",16,50
20170923,20170926,"F4_L","L","F4_L17.01",97,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgf4","wt",30,103.7405,"PRE",15,50
20170923,20170926,"F4_L","L","F4_L17.05",129,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","Fgf4","wt",48,103.7405,"PRE",21,43.75
20170923,20170926,"F4_L","L","F4_L17.08",110,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgf4","wt",47,103.7405,"PRE",24,51.063829787234
20170923,20170926,"F4_L","L","F4_L17.09",105,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgf4","wt",43,103.7405,"PRE",21,48.8372093023256
20170923,20170926,"F4_L","L","F4_L17.11",108,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgf4","wt",47,103.7405,"PRE",16,34.0425531914894
20170923,20170926,"F4_L","L","F4_L17.16",115,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgf4","wt",47,103.7405,"PRE",19,40.4255319148936
20170923,20170926,"F4_L","L","F4_L17.17",102,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgf4","wt",40,103.7405,"PRE",18,45
20170522,20170528,"R1_A","A","R1_A13.01",71,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr1","wt",22,107.7897,"PRE",6,27.2727272727273
20170522,20170528,"R1_A","A","R1_A13.11",58,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr1","wt",24,107.7897,"PRE",0,0
20170523,20170528,"R1_B","B","R1_B09.03",106,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgfr1","wt",39,89.64017,"PRE",20,51.2820512820513
20170523,20170528,"R1_B","B","R1_B09.04",89,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr1","wt",25,89.64017,"PRE",14,56
20170527,20170604,"R1_D","D","R1_D13.07",67,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr1","wt",34,84.28279,"PRE",13,38.2352941176471
20170527,20170604,"R1_D","D","R1_D13.08",57,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr1","wt",31,84.28279,"PRE",1,3.2258064516129
20170822,20170907,"R1_I","I","R1_I12.09",102,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgfr1","wt",37,87.30876,"PRE",16,43.2432432432432
20170916,20170920,"R1_J","J","R1_J11.04",64,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr1","wt",24,105.0734,"PRE",8,33.3333333333333
20170916,20170920,"R1_J","J","R1_J11.09",70,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr1","wt",25,105.0734,"PRE",14,56
20171020,20171024,"R1_M","M","R1_M08.08",34,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr1","wt",17,64.14953,"PRE",1,5.88235294117647
20171020,20171024,"R1_N","N","R1_N03.03",91,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgfr1","wt",26,93.66222,"PRE",14,53.8461538461538
20170523,20170601,"R2_A","A","R2_A14.08",61,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",27,107.7897,"PRE",1,3.7037037037037
20170523,20170601,"R2_A","A","R2_A14.11",72,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr2","wt",29,107.7897,"PRE",7,24.1379310344828
20170523,20170601,"R2_A","A","R2_A14.14",69,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr2","wt",28,107.7897,"PRE",7,25
20170525,20170601,"R2_B","B","R2_B13.08",100,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgfr2","wt",40,89.64017,"PRE",25,62.5
20170525,20170604,"R2_C","C","R2_C13.04",101,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgfr2","wt",33,106.6592,"PRE",16,48.4848484848485
20170529,20170609,"R2_D","D","R2_D11.07",57,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",28,84.28279,"PRE",0,0
20170530,20170610,"R2_G","G","R2_G12.01",62,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",26,64.32026,"PRE",4,15.3846153846154
20170530,20170610,"R2_G","G","R2_G12.02",53,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",17,64.32026,"PRE",2,11.7647058823529
20170821,20170907,"R2_J","J","R2_J12.04",74,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr2","wt",24,105.0734,"PRE",5,20.8333333333333
20170821,20170907,"R2_J","J","R2_J12.05",82,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr2","wt",17,105.0734,"PRE",7,41.1764705882353
20170821,20170907,"R2_J","J","R2_J12.07",92,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgfr2","wt",29,105.0734,"PRE",13,44.8275862068966
20170821,20170907,"R2_J","J","R2_J12.10",76,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr2","wt",23,105.0734,"PRE",12,52.1739130434783
20170827,20170907,"R2_K","K","R2_K15.01",97,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgfr2","wt",26,74.67762,"PRE",8,30.7692307692308
20170827,20170907,"R2_K","K","R2_K15.04",68,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr2","wt",26,74.67762,"PRE",9,34.6153846153846
20170827,20170907,"R2_K","K","R2_K15.13",83,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr2","wt",30,74.67762,"PRE",11,36.6666666666667
20171014,20171024,"R2_N","N","R2_N11.09",109,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgfr2","wt",27,93.66222,"PRE",9,33.3333333333333
20171015,20171024,"R2_O","O","R2_O08.06",60,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",27,62.6,"PRE",6,22.2222222222222
20171020,20171024,"R2_P","P","R2_P13.08",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",17,36.59633,"PRE",0,0
20171020,20171024,"R2_Q","Q","R2_Q11.01",33,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",14,152.4477,"PRE",2,14.2857142857143
20171020,20171024,"R2_Q","Q","R2_Q11.02",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",15,152.4477,"PRE",1,6.66666666666667
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z1",58,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",25,58.4434782608696,"DP",10,40
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z10",60,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",26,58.4434782608696,"DP",24,92.3076923076923
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z2",56,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",28,58.4434782608696,"DP",25,89.2857142857143
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z3",58,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",23,58.4434782608696,"DP",19,82.6086956521739
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z4",59,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",21,58.4434782608696,"DP",13,61.9047619047619
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z5",67,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",29,58.4434782608696,"DP",11,37.9310344827586
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z6",67,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",32,58.4434782608696,"DP",30,93.75
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z7",49,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",17,58.4434782608696,"DP",6,35.2941176470588
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z8",60,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",30,58.4434782608696,"DP",26,86.6666666666667
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z9",41,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",16,58.4434782608696,"DP",11,68.75
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA1",43,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",18,34.9650145772595,"DP",17,94.4444444444444
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA10",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",11,34.9650145772595,"DP",10,90.9090909090909
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA2",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",14,34.9650145772595,"DP",14,100
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA3",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",14,34.9650145772595,"DP",14,100
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA4",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",13,34.9650145772595,"DP",13,100
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA5",44,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",16,34.9650145772595,"DP",16,100
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA6",30,"ICM","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",10,34.9650145772595,"DP",0,0
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA7",34,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",14,34.9650145772595,"DP",9,64.2857142857143
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA8",34,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",14,34.9650145772595,"DP",13,92.8571428571429
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA9",30,"ICM","Littermate","16_32","CD1/mixed","Spry4","het","any","wt",12,34.9650145772595,"DP",0,0
20170203,20170207,"020317Spry_AB","AB","020317Spry_AB1",191,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",78,175,"DP",0,0
20170203,20170207,"020317Spry_AB","AB","020317Spry_AB2",155,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",72,175,"DP",5,6.94444444444444
20170203,20170207,"020317Spry_AB","AB","020317Spry_AB3",197,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",89,175,"DP",0,0
20170203,20170207,"020317Spry_AB","AB","020317Spry_AB4",121,"ICM","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",57,175,"DP",4,7.01754385964912
20170203,20170207,"020317Spry_AB","AB","020317Spry_AB5",187,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",79,175,"DP",0,0
