"Exp_date","Img_date","Experiment","Litter","Embryo_ID","Cellcount","TE_ICM","Treatment","Stage","Background","Gene1","Genotype1","Gene2","Genotype2","icm.count","litter.median","Identity","count","pc.icm"
20170804,20170907,"080417Pdgfra_BK.ko","BK","080417Pdgfra_BK13",114,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","ko","any","wt",25,112,"EPI",11,44
20170804,20170907,"080417Pdgfra_BK.ko","BK","080417Pdgfra_BK3",102,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","ko","any","wt",33,112,"EPI",12,36.3636363636364
20170804,20170907,"080417Pdgfra_BK.ko","BK","080417Pdgfra_BK5",91,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","ko","any","wt",31,112,"EPI",2,6.45161290322581
20170804,20170907,"080417Pdgfra_BK.ko","BK","080417Pdgfra_BK7",116,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","ko","any","wt",43,112,"EPI",13,30.2325581395349
20170804,20170907,"080417Pdgfra_BK.wt","BK","080417Pdgfra_BK1",94,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",37,112,"EPI",6,16.2162162162162
20170804,20170907,"080417Pdgfra_BK.wt","BK","080417Pdgfra_BK10",117,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",43,112,"EPI",17,39.5348837209302
20170814,20170816,"081417Abl_BH.Littermate.Pdgfra.wt","BH","081417Abl_BH6",52,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",20,70,"EPI",0,0
20170814,20170816,"081417Abl_BH.Littermate.Pdgfra.wt","BH","081417Abl_BH7",70,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",23,70,"EPI",2,8.69565217391304
20170815,20170816,"081517Abl_BK.Littermate.Pdgfra.wt","BK","081517Abl_BK11",99,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","R26","wt",36,64,"EPI",8,22.2222222222222
20170815,20170816,"081517Abl_BK.Littermate.Pdgfra.wt","BK","081517Abl_BK12",61,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",29,64,"EPI",0,0
20170815,20170816,"081517Abl_BK.Littermate.Pdgfra.wt","BK","081517Abl_BK13",64,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",27,64,"EPI",1,3.7037037037037
20170815,20170816,"081517Abl_BK.Littermate.Pdgfra.wt","BK","081517Abl_BK14",62,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",28,64,"EPI",3,10.7142857142857
20170816,20170907,"081617_new-lms_A.wt","A","081617_new-lms_A1",71,"ICM","Littermate","64_90","CD1/mixed","any","wt","any","wt",20,64,"EPI",6,30
20170816,20170907,"081617_new-lms_A.wt","A","081617_new-lms_A2",34,"ICM","Littermate","32_64","CD1/mixed","any","wt","any","wt",10,64,"EPI",1,10
20170816,20170907,"081617_new-lms_A.wt","A","081617_new-lms_A3",76,"ICM","Littermate","64_90","CD1/mixed","any","wt","any","wt",15,64,"EPI",7,46.6666666666667
20170816,20170907,"081617_new-lms_A.wt","A","081617_new-lms_A4",70,"ICM","Littermate","64_90","CD1/mixed","any","wt","any","wt",16,64,"EPI",5,31.25
20170816,20170907,"081617_new-lms_A.wt","A","081617_new-lms_A5",64,"ICM","Littermate","64_90","CD1/mixed","any","wt","any","wt",23,64,"EPI",4,17.3913043478261
20170816,20170907,"081617_new-lms_A.wt","A","081617_new-lms_A6",64,"ICM","Littermate","64_90","CD1/mixed","any","wt","any","wt",15,64,"EPI",5,33.3333333333333
20170816,20170907,"081617_new-lms_A.wt","A","081617_new-lms_A7",62,"ICM","Littermate","32_64","CD1/mixed","any","wt","any","wt",21,64,"EPI",6,28.5714285714286
20170816,20170907,"081617_new-lms_A.wt","A","081617_new-lms_A8",64,"ICM","Littermate","64_90","CD1/mixed","any","wt","any","wt",26,64,"EPI",7,26.9230769230769
20170816,20170907,"081617_new-lms_A.wt","A","081617_new-lms_A9",63,"ICM","Littermate","32_64","CD1/mixed","any","wt","any","wt",20,64,"EPI",8,40
20170816,20170908,"081617_new-lms_B.wt","B","081617_new-lms_B1",95,"ICM","Littermate","90_120","CD1/mixed","any","wt","any","wt",28,94,"EPI",12,42.8571428571429
20170816,20170908,"081617_new-lms_B.wt","B","081617_new-lms_B10",107,"ICM","Littermate","90_120","CD1/mixed","any","wt","any","wt",34,94,"EPI",15,44.1176470588235
20170816,20170908,"081617_new-lms_B.wt","B","081617_new-lms_B11",106,"ICM","Littermate","90_120","CD1/mixed","any","wt","any","wt",38,94,"EPI",16,42.1052631578947
20170816,20170908,"081617_new-lms_B.wt","B","081617_new-lms_B2",88,"ICM","Littermate","64_90","CD1/mixed","any","wt","any","wt",25,94,"EPI",10,40
20170816,20170908,"081617_new-lms_B.wt","B","081617_new-lms_B3",94,"ICM","Littermate","90_120","CD1/mixed","any","wt","any","wt",33,94,"EPI",13,39.3939393939394
20170816,20170908,"081617_new-lms_B.wt","B","081617_new-lms_B4",83,"ICM","Littermate","64_90","CD1/mixed","any","wt","any","wt",27,94,"EPI",11,40.7407407407407
20170816,20170908,"081617_new-lms_B.wt","B","081617_new-lms_B5",89,"ICM","Littermate","64_90","CD1/mixed","any","wt","any","wt",22,94,"EPI",10,45.4545454545455
20170816,20170908,"081617_new-lms_B.wt","B","081617_new-lms_B6",105,"ICM","Littermate","90_120","CD1/mixed","any","wt","any","wt",44,94,"EPI",21,47.7272727272727
20170816,20170908,"081617_new-lms_B.wt","B","081617_new-lms_B7",90,"ICM","Littermate","90_120","CD1/mixed","any","wt","any","wt",36,94,"EPI",14,38.8888888888889
20170816,20170908,"081617_new-lms_B.wt","B","081617_new-lms_B8",85,"ICM","Littermate","64_90","CD1/mixed","any","wt","any","wt",30,94,"EPI",11,36.6666666666667
20170816,20170908,"081617_new-lms_B.wt","B","081617_new-lms_B9",94,"ICM","Littermate","90_120","CD1/mixed","any","wt","any","wt",31,94,"EPI",10,32.258064516129
20170816,20170908,"081617_new-lms_C.wt","C","081617_new-lms_C4",109,"ICM","Littermate","90_120","CD1/mixed","any","wt","any","wt",37,115,"EPI",14,37.8378378378378
20170816,20170908,"081617_new-lms_C.wt","C","081617_new-lms_C6",115,"ICM","Littermate","90_120","CD1/mixed","any","wt","any","wt",40,115,"EPI",17,42.5
20170912,20171914,"091217Pdgfra_BL.het","BL","091217Pdgfra_BL1",100,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",38,100,"EPI",20,52.6315789473684
20170912,20171914,"091217Pdgfra_BL.het","BL","091217Pdgfra_BL2",96,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",33,100,"EPI",20,60.6060606060606
20170912,20171914,"091217Pdgfra_BL.het","BL","091217Pdgfra_BL3",108,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",35,100,"EPI",19,54.2857142857143
20170912,20171914,"091217Pdgfra_BL.het","BL","091217Pdgfra_BL4",78,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",23,100,"EPI",15,65.2173913043478
20170912,20171914,"091217Pdgfra_BL.wt","BL","091217Pdgfra_BL10",107,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",37,100,"EPI",13,35.1351351351351
20170912,20171914,"091217Pdgfra_BL.wt","BL","091217Pdgfra_BL11",97,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",35,100,"EPI",11,31.4285714285714
20170912,20171914,"091217Pdgfra_BL.wt","BL","091217Pdgfra_BL5",113,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",41,100,"EPI",15,36.5853658536585
20170912,20171914,"091217Pdgfra_BL.wt","BL","091217Pdgfra_BL6",95,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",36,100,"EPI",16,44.4444444444444
20170912,20171914,"091217Pdgfra_BL.wt","BL","091217Pdgfra_BL7",101,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",37,100,"EPI",12,32.4324324324324
20170912,20171914,"091217Pdgfra_BL.wt","BL","091217Pdgfra_BL8",101,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",40,100,"EPI",10,25
20170912,20171914,"091217Pdgfra_BL.wt","BL","091217Pdgfra_BL9",83,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","any","wt",36,100,"EPI",13,36.1111111111111
20170912,20171914,"091217Pdgfra_BM.het","BM","091217Pdgfra_BM1",64,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",25,64,"EPI",18,72
20170912,20171914,"091217Pdgfra_BM.wt","BM","091217Pdgfra_BM2",65,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","any","wt",33,64,"EPI",9,27.2727272727273
20170912,20171914,"091217Pdgfra_BM.wt","BM","091217Pdgfra_BM3",62,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","any","wt",30,64,"EPI",8,26.6666666666667
20170912,20171914,"091217Pdgfra_BM.wt","BM","091217Pdgfra_BM4",64,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","any","wt",33,64,"EPI",10,30.3030303030303
20170920,20170929,"092017Pdgfra_BO.het","BO","092017Pdgfra_BO1",102,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",24,100,"EPI",11,45.8333333333333
20170920,20170929,"092017Pdgfra_BO.het","BO","092017Pdgfra_BO2",97,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",17,100,"EPI",2,11.7647058823529
20170920,20170929,"092017Pdgfra_BO.het","BO","092017Pdgfra_BO4",85,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",26,100,"EPI",12,46.1538461538462
20170920,20170929,"092017Pdgfra_BO.het","BO","092017Pdgfra_BO5",100,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",37,100,"EPI",14,37.8378378378378
20170920,20170929,"092017Pdgfra_BO.wt","BO","092017Pdgfra_BO10",63,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","any","wt",28,100,"EPI",8,28.5714285714286
20170920,20170929,"092017Pdgfra_BO.wt","BO","092017Pdgfra_BO11",96,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",28,100,"EPI",9,32.1428571428571
20170920,20170929,"092017Pdgfra_BO.wt","BO","092017Pdgfra_BO12",109,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",43,100,"EPI",13,30.2325581395349
20170920,20170929,"092017Pdgfra_BO.wt","BO","092017Pdgfra_BO13",100,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",26,100,"EPI",11,42.3076923076923
20170920,20170929,"092017Pdgfra_BO.wt","BO","092017Pdgfra_BO6",83,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","any","wt",22,100,"EPI",9,40.9090909090909
20170920,20170929,"092017Pdgfra_BO.wt","BO","092017Pdgfra_BO7",106,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",37,100,"EPI",14,37.8378378378378
20170920,20170929,"092017Pdgfra_BO.wt","BO","092017Pdgfra_BO8",106,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",30,100,"EPI",13,43.3333333333333
20170920,20170929,"092017Pdgfra_BO.wt","BO","092017Pdgfra_BO9",88,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","any","wt",25,100,"EPI",11,44
20170920,20171002,"092017Pdgfra_BN.het","BN","092017Pdgfra_BN1",89,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",39,89,"EPI",16,41.025641025641
20170920,20171002,"092017Pdgfra_BN.het","BN","092017Pdgfra_BN2",49,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",18,89,"EPI",9,50
20170920,20171002,"092017Pdgfra_BN.het","BN","092017Pdgfra_BN3",110,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","het","any","wt",38,89,"EPI",13,34.2105263157895
20170920,20171002,"092017Pdgfra_BN.wt","BN","092017Pdgfra_BN4",82,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","any","wt",24,89,"EPI",10,41.6666666666667
20170920,20171002,"092017Pdgfra_BN.wt","BN","092017Pdgfra_BN5",84,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","any","wt",28,89,"EPI",12,42.8571428571429
20170920,20171002,"092017Pdgfra_BN.wt","BN","092017Pdgfra_BN6",89,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","any","wt",29,89,"EPI",11,37.9310344827586
20170920,20171002,"092017Pdgfra_BN.wt","BN","092017Pdgfra_BN7",107,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","any","wt",42,89,"EPI",7,16.6666666666667
20170920,20171002,"092017Pdgfra_BN.wt","BN","092017Pdgfra_BN8",80,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","any","wt",33,89,"EPI",9,27.2727272727273
20170921,20170929,"092117Pdgfra_BQ.het","BQ","092117Pdgfra_BQ1",64,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",30,64,"EPI",17,56.6666666666667
20170921,20170929,"092117Pdgfra_BQ.het","BQ","092117Pdgfra_BQ2",71,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",28,64,"EPI",22,78.5714285714286
20170921,20170929,"092117Pdgfra_BQ.het","BQ","092117Pdgfra_BQ3",61,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",26,64,"EPI",10,38.4615384615385
20170921,20170929,"092117Pdgfra_BQ.het","BQ","092117Pdgfra_BQ5",61,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",31,64,"EPI",16,51.6129032258064
20170921,20170929,"092117Pdgfra_BQ.het","BQ","092117Pdgfra_BQ6",64,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",33,64,"EPI",23,69.6969696969697
20170921,20170929,"092117Pdgfra_BQ.het","BQ","092117Pdgfra_BQ7",47,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",19,64,"EPI",12,63.1578947368421
20170921,20170929,"092117Pdgfra_BQ.het","BQ","092117Pdgfra_BQ8",61,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",27,64,"EPI",21,77.7777777777778
20170921,20170929,"092117Pdgfra_BQ.wt","BQ","092117Pdgfra_BQ4",68,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","any","wt",28,64,"EPI",16,57.1428571428571
20170922,20171002,"092217Pdgfra_BR.het","BR","092217Pdgfra_BR1",35,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",16,36,"EPI",16,100
20170922,20171002,"092217Pdgfra_BR.het","BR","092217Pdgfra_BR2",65,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","het","any","wt",30,36,"EPI",17,56.6666666666667
20170922,20171002,"092217Pdgfra_BR.het","BR","092217Pdgfra_BR4",32,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",10,36,"EPI",10,100
20170922,20171002,"092217Pdgfra_BR.het","BR","092217Pdgfra_BR5",36,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",15,36,"EPI",15,100
20170922,20171002,"092217Pdgfra_BR.het","BR","092217Pdgfra_BR6",33,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",12,36,"EPI",11,91.6666666666667
20170922,20171002,"092217Pdgfra_BR.het","BR","092217Pdgfra_BR7",32,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",11,36,"EPI",11,100
20170922,20171002,"092217Pdgfra_BR.het","BR","092217Pdgfra_BR8",46,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","het","any","wt",17,36,"EPI",17,100
20170922,20171002,"092217Pdgfra_BR.wt","BR","092217Pdgfra_BR10",34,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","any","wt",13,36,"EPI",0,0
20170922,20171002,"092217Pdgfra_BR.wt","BR","092217Pdgfra_BR11",51,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","any","wt",20,36,"EPI",0,0
20170922,20171002,"092217Pdgfra_BR.wt","BR","092217Pdgfra_BR13",36,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","any","wt",16,36,"EPI",0,0
20170922,20171002,"092217Pdgfra_BR.wt","BR","092217Pdgfra_BR9",63,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","any","wt",29,36,"EPI",0,0
20171108,20171116,"110817Abl_BY.Littermate.Pdgfra.wt","BY","110817Abl_BY3",86,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",18,98,"EPI",6,33.3333333333333
20171108,20171116,"110817Abl_BY.Littermate.Pdgfra.wt","BY","110817Abl_BY4",93,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","R26","wt",34,98,"EPI",14,41.1764705882353
20171108,20171116,"110817Abl_BY.Littermate.Pdgfra.wt","BY","110817Abl_BY5",119,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","R26","wt",31,98,"EPI",18,58.0645161290323
20171108,20171116,"110817Abl_BY.Littermate.Pdgfra.wt","BY","110817Abl_BY6",98,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","R26","wt",37,98,"EPI",10,27.027027027027
20171219,20171222,"121917Abl_CD.Littermate.Pdgfra.wt","CD","121917Abl_CD5",115,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","R26","wt",47,118,"EPI",18,38.2978723404255
20171219,20171222,"121917Abl_CD.Littermate.Pdgfra.wt","CD","121917Abl_CD6",118,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","R26","wt",39,118,"EPI",13,33.3333333333333
20171219,20171222,"121917Abl_CE.Littermate.Pdgfra.wt","CE","121917Abl_CE10",103,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","R26","wt",35,104,"EPI",19,54.2857142857143
20171219,20171222,"121917Abl_CE.Littermate.Pdgfra.wt","CE","121917Abl_CE7",106,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","R26","wt",38,104,"EPI",14,36.8421052631579
20171219,20171222,"121917Abl_CE.Littermate.Pdgfra.wt","CE","121917Abl_CE8",104,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","R26","wt",40,104,"EPI",10,25
20171219,20171222,"121917Abl_CE.Littermate.Pdgfra.wt","CE","121917Abl_CE9",101,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","R26","wt",33,104,"EPI",13,39.3939393939394
20180123,20180130,"012318Abl_CJ.Littermate.Pdgfra.wt","CJ","012318Abl_CJ6",63,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",25,73,"EPI",7,28
20180123,20180130,"012318Abl_CJ.Littermate.Pdgfra.wt","CJ","012318Abl_CJ7",73,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",28,73,"EPI",7,25
20180130,20180202,"013018Abl_CK.Littermate.Pdgfra.wt","CK","013018Abl_CK10",75,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",25,75,"EPI",6,24
20180130,20180202,"013018Abl_CK.Littermate.Pdgfra.wt","CK","013018Abl_CK11",84,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",29,75,"EPI",10,34.4827586206897
20180130,20180202,"013018Abl_CK.Littermate.Pdgfra.wt","CK","013018Abl_CK12",67,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",19,75,"EPI",11,57.8947368421053
20180130,20180202,"013018Abl_CK.Littermate.Pdgfra.wt","CK","013018Abl_CK9",75,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",24,75,"EPI",10,41.6666666666667
20180131,20180202,"013118Abl_CLa.Littermate.Pdgfra.wt","CL","013118Abl_CL6",62,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",22,64,"EPI",6,27.2727272727273
20180131,20180202,"013118Abl_CLa.Littermate.Pdgfra.wt","CL","013118Abl_CL7",62,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",25,64,"EPI",1,4
20180131,20180202,"013118Abl_CLa.Littermate.Pdgfra.wt","CL","013118Abl_CL8",64,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",33,64,"EPI",8,24.2424242424242
20180131,20180202,"013118Abl_CLa.Littermate.Pdgfra.wt","CL","013118Abl_CL9",71,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",24,64,"EPI",9,37.5
20180131,20180202,"013118Abl_CLb.Littermate.Pdgfra.wt","CL","013118Abl_CL10",63,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",27,64,"EPI",0,0
20180131,20180202,"013118Abl_CLb.Littermate.Pdgfra.wt","CL","013118Abl_CL11",64,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",22,64,"EPI",2,9.09090909090909
20180131,20180202,"013118Abl_CLb.Littermate.Pdgfra.wt","CL","013118Abl_CL12",62,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",31,64,"EPI",1,3.2258064516129
20180131,20180202,"013118Abl_CLb.Littermate.Pdgfra.wt","CL","013118Abl_CL13",64,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",28,64,"EPI",1,3.57142857142857
20180131,20180202,"013118Abl_CLb.Littermate.Pdgfra.wt","CL","013118Abl_CL14",64,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",31,64,"EPI",13,41.9354838709677
20180131,20180207,"013118Abl_CMa.Littermate.Pdgfra.wt","CM","013118Abl_CM5",75,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",28,75,"EPI",14,50
20180131,20180207,"013118Abl_CMa.Littermate.Pdgfra.wt","CM","013118Abl_CM6",80,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",26,75,"EPI",3,11.5384615384615
20180131,20180207,"013118Abl_CMa.Littermate.Pdgfra.wt","CM","013118Abl_CM7",62,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",24,75,"EPI",1,4.16666666666667
20180131,20180207,"013118Abl_CMa.Littermate.Pdgfra.wt","CM","013118Abl_CM8",68,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",26,75,"EPI",6,23.0769230769231
20180131,20180207,"013118Abl_CMb.Littermate.Pdgfra.wt","CM","013118Abl_CM10",63,"ICM","Littermate","32_64","CD1/mixed","Pdgfra","wt","R26","wt",25,65,"EPI",13,52
20180131,20180207,"013118Abl_CMb.Littermate.Pdgfra.wt","CM","013118Abl_CM11",94,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","R26","wt",26,65,"EPI",8,30.7692307692308
20180131,20180207,"013118Abl_CMb.Littermate.Pdgfra.wt","CM","013118Abl_CM9",65,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",27,65,"EPI",15,55.5555555555556
20180131,20180207,"013118Abl_CNa.Littermate.Pdgfra.wt","CN","013118Abl_CN3",107,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","R26","wt",33,107,"EPI",15,45.4545454545455
20180131,20180207,"013118Abl_CNb.Littermate.Pdgfra.wt","CN","013118Abl_CN6",114,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","R26","wt",34,114,"EPI",19,55.8823529411765
20180131,20180207,"013118Abl_CNb.Littermate.Pdgfra.wt","CN","013118Abl_CN7",110,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","R26","wt",31,114,"EPI",6,19.3548387096774
20180206,20180209,"020618Abl_CQ.Littermate.Pdgfra.wt","CQ","020618Abl_CQ10",99,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","R26","wt",35,99,"EPI",9,25.7142857142857
20180206,20180209,"020618Abl_CQ.Littermate.Pdgfra.wt","CQ","020618Abl_CQ11",88,"ICM","Littermate","64_90","CD1/mixed","Pdgfra","wt","R26","wt",33,99,"EPI",11,33.3333333333333
20180206,20180209,"020618Abl_CQ.Littermate.Pdgfra.wt","CQ","020618Abl_CQ12",109,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","R26","wt",37,99,"EPI",9,24.3243243243243
20180206,20180209,"020618Abl_CQ.Littermate.Pdgfra.wt","CQ","020618Abl_CQ8",94,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","R26","wt",29,99,"EPI",8,27.5862068965517
20180206,20180209,"020618Abl_CQ.Littermate.Pdgfra.wt","CQ","020618Abl_CQ9",105,"ICM","Littermate","90_120","CD1/mixed","Pdgfra","wt","R26","wt",35,99,"EPI",4,11.4285714285714
20180309,20180319,"030918FVB_A.wt","A","030918FVB_A1",64,"ICM","Littermate","64_90","FVB","any","wt","any","wt",30,57,"EPI",1,3.33333333333333
20180309,20180319,"030918FVB_A.wt","A","030918FVB_A2",57,"ICM","Littermate","32_64","FVB","any","wt","any","wt",20,57,"EPI",9,45
20180309,20180319,"030918FVB_A.wt","A","030918FVB_A3",63,"ICM","Littermate","32_64","FVB","any","wt","any","wt",30,57,"EPI",15,50
20180309,20180319,"030918FVB_A.wt","A","030918FVB_A4",52,"ICM","Littermate","32_64","FVB","any","wt","any","wt",22,57,"EPI",3,13.6363636363636
20180309,20180319,"030918FVB_A.wt","A","030918FVB_A5",51,"ICM","Littermate","32_64","FVB","any","wt","any","wt",20,57,"EPI",3,15
20180309,20180319,"030918FVB_A.wt","A","030918FVB_A6",58,"ICM","Littermate","32_64","FVB","any","wt","any","wt",26,57,"EPI",12,46.1538461538462
20180309,20180319,"030918FVB_A.wt","A","030918FVB_A7",43,"ICM","Littermate","32_64","FVB","any","wt","any","wt",17,57,"EPI",1,5.88235294117647
20180309,20180319,"030918FVB_B.wt","B","030918FVB_B1",76,"ICM","Littermate","64_90","FVB","any","wt","any","wt",23,63,"EPI",11,47.8260869565217
20180309,20180319,"030918FVB_B.wt","B","030918FVB_B2",63,"ICM","Littermate","32_64","FVB","any","wt","any","wt",29,63,"EPI",1,3.44827586206897
20180309,20180319,"030918FVB_B.wt","B","030918FVB_B3",57,"ICM","Littermate","32_64","FVB","any","wt","any","wt",25,63,"EPI",7,28
20180309,20180319,"030918FVB_B.wt","B","030918FVB_B4",64,"ICM","Littermate","64_90","FVB","any","wt","any","wt",27,63,"EPI",4,14.8148148148148
20180309,20180319,"030918FVB_B.wt","B","030918FVB_B5",58,"ICM","Littermate","32_64","FVB","any","wt","any","wt",16,63,"EPI",5,31.25
20180309,20180319,"030918FVB_B.wt","B","030918FVB_B6",61,"ICM","Littermate","32_64","FVB","any","wt","any","wt",23,63,"EPI",5,21.7391304347826
20180309,20180319,"030918FVB_B.wt","B","030918FVB_B7",69,"ICM","Littermate","64_90","FVB","any","wt","any","wt",27,63,"EPI",12,44.4444444444444
20180309,20180322,"030918FVB_C.wt","C","030918FVB_C1",93,"ICM","Littermate","90_120","FVB","any","wt","any","wt",31,63,"EPI",16,51.6129032258064
20180309,20180322,"030918FVB_C.wt","C","030918FVB_C2",63,"ICM","Littermate","32_64","FVB","any","wt","any","wt",28,63,"EPI",7,25
20180309,20180322,"030918FVB_C.wt","C","030918FVB_C3",98,"ICM","Littermate","90_120","FVB","any","wt","any","wt",36,63,"EPI",17,47.2222222222222
20180309,20180322,"030918FVB_C.wt","C","030918FVB_C4",60,"ICM","Littermate","32_64","FVB","any","wt","any","wt",24,63,"EPI",7,29.1666666666667
