"Embryo_ID","esc.end","Experiment","Litter","Exp_date","Img_date","TE_ICM","Cellcount","Stage","Background","Treatment","Gene1","Genotype1","Gene2","Genotype2","ESC_line","ESC_genotype","ESC_t0","ES_culture","H_cells","D_cells","Culture_time","Stage.t0","Cre","icm.count","group.median","Identity.hc","count","pc.icm","host.icm"
"080618Xim_F4_CK1","0","080618Xim_F4_CK.Control","CK",20180806,20180813,"ICM",130,"120_150","CD1/mixed","Control","Fgf4","ko","any","wt","H2B-tdTomato","no.esc","zero","2i/LIF","8",0,"56h","8cell","Gdf9:iCre",32,130,"DP",0,0,32
"080618Xim_F4_CK2","4x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"ICM",177,">150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","4","2i/LIF","8",4,"56h","8cell","Gdf9:iCre",50,147,"PRE",24,48,30
"080618Xim_F4_CK2","4x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"ICM",177,">150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","4","2i/LIF","8",4,"56h","8cell","Gdf9:iCre",50,147,"EPI",6,12,30
"080618Xim_F4_CK2","4x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"ICM",177,">150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","4","2i/LIF","8",4,"56h","8cell","Gdf9:iCre",50,147,"DP",0,0,30
"080618Xim_F4_CK2","4x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"TE",177,">150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","4","2i/LIF","8",4,"56h","8cell","Gdf9:iCre",50,147,"TE",127,254,30
"080618Xim_F4_CK2","4x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"ICM",177,">150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","4","2i/LIF","8",4,"56h","8cell","Gdf9:iCre",50,147,"EPI.lo",0,0,30
"080618Xim_F4_CK2","4x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"ICM",177,">150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","4","2i/LIF","8",4,"56h","8cell","Gdf9:iCre",50,147,"ESC",20,40,30
"080618Xim_F4_CK4","2x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"TE",130,"120_150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","4","2i/LIF","8",4,"56h","8cell","Gdf9:iCre",34,147,"TE",96,282.352941176471,16
"080618Xim_F4_CK4","2x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"ICM",130,"120_150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","4","2i/LIF","8",4,"56h","8cell","Gdf9:iCre",34,147,"PRE",15,44.1176470588235,16
"080618Xim_F4_CK4","2x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"ICM",130,"120_150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","4","2i/LIF","8",4,"56h","8cell","Gdf9:iCre",34,147,"EPI",1,2.94117647058824,16
"080618Xim_F4_CK4","2x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"ICM",130,"120_150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","4","2i/LIF","8",4,"56h","8cell","Gdf9:iCre",34,147,"DP",0,0,16
"080618Xim_F4_CK4","2x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"ICM",130,"120_150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","4","2i/LIF","8",4,"56h","8cell","Gdf9:iCre",34,147,"EPI.lo",0,0,16
"080618Xim_F4_CK4","2x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"ICM",130,"120_150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","4","2i/LIF","8",4,"56h","8cell","Gdf9:iCre",34,147,"ESC",18,52.9411764705882,16
"080618Xim_F4_CK5","4x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"ICM",147,"120_150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","4","2i/LIF","8",4,"56h","8cell","Gdf9:iCre",42,147,"PRE",22,52.3809523809524,22
"080618Xim_F4_CK5","4x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"ICM",147,"120_150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","4","2i/LIF","8",4,"56h","8cell","Gdf9:iCre",42,147,"ESC",20,47.6190476190476,22
"080618Xim_F4_CK5","4x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"ICM",147,"120_150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","4","2i/LIF","8",4,"56h","8cell","Gdf9:iCre",42,147,"DP",0,0,22
"080618Xim_F4_CK5","4x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"ICM",147,"120_150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","4","2i/LIF","8",4,"56h","8cell","Gdf9:iCre",42,147,"EPI",0,0,22
"080618Xim_F4_CK5","4x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"TE",147,"120_150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","4","2i/LIF","8",4,"56h","8cell","Gdf9:iCre",42,147,"TE",105,250,22
"080618Xim_F4_CK5","4x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"ICM",147,"120_150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","4","2i/LIF","8",4,"56h","8cell","Gdf9:iCre",42,147,"EPI.lo",0,0,22
"080618Xim_F4_CK7","2x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"ICM",122,"120_150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","8","2i/LIF","8",8,"56h","8cell","Gdf9:iCre",29,147,"PRE",15,51.7241379310345,15
"080618Xim_F4_CK7","2x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"ICM",122,"120_150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","8","2i/LIF","8",8,"56h","8cell","Gdf9:iCre",29,147,"DP",0,0,15
"080618Xim_F4_CK7","2x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"ICM",122,"120_150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","8","2i/LIF","8",8,"56h","8cell","Gdf9:iCre",29,147,"ESC",14,48.2758620689655,15
"080618Xim_F4_CK7","2x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"ICM",122,"120_150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","8","2i/LIF","8",8,"56h","8cell","Gdf9:iCre",29,147,"EPI",0,0,15
"080618Xim_F4_CK7","2x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"TE",122,"120_150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","8","2i/LIF","8",8,"56h","8cell","Gdf9:iCre",29,147,"TE",93,320.689655172414,15
"080618Xim_F4_CK7","2x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"ICM",122,"120_150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","8","2i/LIF","8",8,"56h","8cell","Gdf9:iCre",29,147,"EPI.lo",0,0,15
"080618Xim_F4_CK8","4x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"ICM",193,">150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","8","2i/LIF","8",8,"56h","8cell","Gdf9:iCre",57,147,"PRE",26,45.6140350877193,26
"080618Xim_F4_CK8","4x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"ICM",193,">150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","8","2i/LIF","8",8,"56h","8cell","Gdf9:iCre",57,147,"ESC",31,54.3859649122807,26
"080618Xim_F4_CK8","4x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"ICM",193,">150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","8","2i/LIF","8",8,"56h","8cell","Gdf9:iCre",57,147,"EPI",0,0,26
"080618Xim_F4_CK8","4x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"ICM",193,">150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","8","2i/LIF","8",8,"56h","8cell","Gdf9:iCre",57,147,"DP",0,0,26
"080618Xim_F4_CK8","4x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"TE",193,">150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","8","2i/LIF","8",8,"56h","8cell","Gdf9:iCre",57,147,"TE",136,238.59649122807,26
"080618Xim_F4_CK8","4x","080618Xim_F4_CK.Chimera","CK",20180806,20180813,"ICM",193,">150","CD1/mixed","Chimera","Fgf4","ko","any","wt","H2B-tdTomato","wt","8","2i/LIF","8",8,"56h","8cell","Gdf9:iCre",57,147,"EPI.lo",0,0,26
"080718Xim_WT_CLCM1","0","080718Xim_WT_CLCM.Control","CLCM",20180807,20180813,"ICM",114,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","2i/LIF","8",0,"56h","8cell","none",19,114,"EPI.lo",0,0,19
"080718Xim_WT_CLCM1","0","080718Xim_WT_CLCM.Control","CLCM",20180807,20180813,"TE",114,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","2i/LIF","8",0,"56h","8cell","none",19,114,"TE",95,500,19
"080718Xim_WT_CLCM1","0","080718Xim_WT_CLCM.Control","CLCM",20180807,20180813,"ICM",114,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","2i/LIF","8",0,"56h","8cell","none",19,114,"DP",0,0,19
"080718Xim_WT_CLCM1","0","080718Xim_WT_CLCM.Control","CLCM",20180807,20180813,"ICM",114,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","2i/LIF","8",0,"56h","8cell","none",19,114,"PRE",13,68.4210526315789,19
"080718Xim_WT_CLCM1","0","080718Xim_WT_CLCM.Control","CLCM",20180807,20180813,"ICM",114,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","2i/LIF","8",0,"56h","8cell","none",19,114,"ESC",0,0,19
"080718Xim_WT_CLCM1","0","080718Xim_WT_CLCM.Control","CLCM",20180807,20180813,"ICM",114,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","H2B-tdTomato","no.esc","zero","2i/LIF","8",0,"56h","8cell","none",19,114,"EPI",6,31.5789473684211,19
"080718Xim_WT_CLCM10","0","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",145,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",29,136,"EPI",16,55.1724137931034,29
"080718Xim_WT_CLCM10","0","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",145,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",29,136,"ESC",0,0,29
"080718Xim_WT_CLCM10","0","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"TE",145,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",29,136,"TE",116,400,29
"080718Xim_WT_CLCM10","0","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",145,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",29,136,"EPI.lo",0,0,29
"080718Xim_WT_CLCM10","0","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",145,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",29,136,"PRE",13,44.8275862068966,29
"080718Xim_WT_CLCM10","0","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",145,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",29,136,"DP",0,0,29
"080718Xim_WT_CLCM11","0.5x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",151,">150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",35,136,"ESC",3,8.57142857142857,32
"080718Xim_WT_CLCM11","0.5x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",151,">150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",35,136,"EPI.lo",0,0,32
"080718Xim_WT_CLCM11","0.5x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"TE",151,">150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",35,136,"TE",116,331.428571428571,32
"080718Xim_WT_CLCM11","0.5x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",151,">150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",35,136,"DP",0,0,32
"080718Xim_WT_CLCM11","0.5x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",151,">150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",35,136,"EPI",22,62.8571428571429,32
"080718Xim_WT_CLCM11","0.5x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",151,">150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",35,136,"PRE",10,28.5714285714286,32
"080718Xim_WT_CLCM12","1x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",155,">150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",32,136,"DP",0,0,24
"080718Xim_WT_CLCM12","1x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",155,">150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",32,136,"EPI",17,53.125,24
"080718Xim_WT_CLCM12","1x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",155,">150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",32,136,"PRE",7,21.875,24
"080718Xim_WT_CLCM12","1x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"TE",155,">150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",32,136,"TE",123,384.375,24
"080718Xim_WT_CLCM12","1x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",155,">150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",32,136,"ESC",8,25,24
"080718Xim_WT_CLCM12","1x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",155,">150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",32,136,"EPI.lo",0,0,24
"080718Xim_WT_CLCM13","0","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"TE",126,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",23,136,"TE",103,447.826086956522,23
"080718Xim_WT_CLCM13","0","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",126,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",23,136,"EPI.lo",0,0,23
"080718Xim_WT_CLCM13","0","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",126,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",23,136,"DP",0,0,23
"080718Xim_WT_CLCM13","0","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",126,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",23,136,"PRE",12,52.1739130434783,23
"080718Xim_WT_CLCM13","0","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",126,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",23,136,"ESC",0,0,23
"080718Xim_WT_CLCM13","0","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",126,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",23,136,"EPI",11,47.8260869565217,23
"080718Xim_WT_CLCM14","0.5x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"TE",129,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",27,136,"TE",102,377.777777777778,23
"080718Xim_WT_CLCM14","0.5x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",129,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",27,136,"EPI.lo",0,0,23
"080718Xim_WT_CLCM14","0.5x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",129,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",27,136,"ESC",4,14.8148148148148,23
"080718Xim_WT_CLCM14","0.5x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",129,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",27,136,"DP",0,0,23
"080718Xim_WT_CLCM14","0.5x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",129,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",27,136,"PRE",22,81.4814814814815,23
"080718Xim_WT_CLCM14","0.5x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",129,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",27,136,"EPI",1,3.7037037037037,23
"080718Xim_WT_CLCM15","0","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"TE",160,">150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",43,136,"TE",117,272.093023255814,43
"080718Xim_WT_CLCM15","0","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",160,">150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",43,136,"EPI.lo",0,0,43
"080718Xim_WT_CLCM15","0","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",160,">150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",43,136,"PRE",22,51.1627906976744,43
"080718Xim_WT_CLCM15","0","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",160,">150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",43,136,"ESC",0,0,43
"080718Xim_WT_CLCM15","0","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",160,">150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",43,136,"DP",0,0,43
"080718Xim_WT_CLCM15","0","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",160,">150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",43,136,"EPI",21,48.8372093023256,43
"080718Xim_WT_CLCM16","1x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"TE",142,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",26,136,"TE",116,446.153846153846,18
"080718Xim_WT_CLCM16","1x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",142,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",26,136,"DP",0,0,18
"080718Xim_WT_CLCM16","1x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",142,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",26,136,"EPI.lo",0,0,18
"080718Xim_WT_CLCM16","1x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",142,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",26,136,"ESC",8,30.7692307692308,18
"080718Xim_WT_CLCM16","1x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",142,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",26,136,"PRE",8,30.7692307692308,18
"080718Xim_WT_CLCM16","1x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",142,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",26,136,"EPI",10,38.4615384615385,18
"080718Xim_WT_CLCM17","0.5x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",125,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",26,136,"PRE",9,34.6153846153846,22
"080718Xim_WT_CLCM17","0.5x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"TE",125,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",26,136,"TE",99,380.769230769231,22
"080718Xim_WT_CLCM17","0.5x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",125,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",26,136,"EPI",13,50,22
"080718Xim_WT_CLCM17","0.5x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",125,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",26,136,"ESC",4,15.3846153846154,22
"080718Xim_WT_CLCM17","0.5x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",125,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",26,136,"EPI.lo",0,0,22
"080718Xim_WT_CLCM17","0.5x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",125,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",26,136,"DP",0,0,22
"080718Xim_WT_CLCM18","1x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"TE",136,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",26,136,"TE",110,423.076923076923,18
"080718Xim_WT_CLCM18","1x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",136,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",26,136,"EPI.lo",0,0,18
"080718Xim_WT_CLCM18","1x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",136,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",26,136,"PRE",4,15.3846153846154,18
"080718Xim_WT_CLCM18","1x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",136,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",26,136,"DP",0,0,18
"080718Xim_WT_CLCM18","1x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",136,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",26,136,"ESC",8,30.7692307692308,18
"080718Xim_WT_CLCM18","1x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"ICM",136,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",26,136,"EPI",14,53.8461538461538,18
"080718Xim_WT_CLCM19","0.5x","080718Xim_WT_CLCM.Chimera","CLCM",20180807,20180813,"TE",125,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","CAG:H2B-GFP/+","H2B-tdTomato","wt","1","2i/LIF","8",1,"56h","8cell","none",19,136,"TE",106,557.894736842105,18
