"Experiment","Litter","Embryo_ID","Exp_date","Img_date","Cellcount","TE_ICM","Treatment","target","Recovery","Background","Gene1","Genotype1","Gene2","Genotype2","icm.count","group.median","litter.median.t0","Cell_diff","Stage.t0","Cellcount_t0","Identity.hc","count","Gene3","Genotype3","target_t0","pc.icm"
"062817Abl_AS.Control.Pdgfra.wt","AS","062817Abl_AS4",20170628,20170711,103,"TE","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",28,119,80,"zero","[70,90)",NA,"TE",75,"Fgf4","wt","tbd",267.857142857143
"062817Abl_AS.Control.Pdgfra.wt","AS","062817Abl_AS5",20170628,20170711,119,"TE","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",30,119,80,"zero","[70,90)",NA,"TE",89,"Fgf4","wt","tbd",296.666666666667
"062817Abl_AS.Littermate.Pdgfra.wt","AS","062817Abl_AS6",20170628,20170711,75,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",25,80,80,"zero","[70,90)",75,"TE",50,"Fgf4","wt",NA,200
"062817Abl_AS.Littermate.Pdgfra.wt","AS","062817Abl_AS7",20170628,20170711,80,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",21,80,80,"zero","[70,90)",80,"TE",59,"Fgf4","wt",NA,280.952380952381
"062817Abl_AS.Littermate.Pdgfra.wt","AS","062817Abl_AS8",20170628,20170711,92,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",34,80,80,"zero","[70,90)",92,"TE",58,"Fgf4","wt",NA,170.588235294118
"070919Abl_FE.Ablated.Pdgfra.het","FE","070919Abl_FE3",20190709,20190717,72,"TE","Ablated","PRE+DP","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",5,80,64,"kill_0.5","[50,70)",62,"TE",67,"Fgf4","wt","10",1340
"070919Abl_FE.Ablated.Pdgfra.het","FE","070919Abl_FE4",20190709,20190717,80,"TE","Ablated","PRE+DP","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",9,80,64,"kill_0.5","[50,70)",64,"TE",71,"Fgf4","wt","13",788.888888888889
"070919Abl_FE.Ablated.Pdgfra.het","FE","070919Abl_FE5",20190709,20190717,75,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",7,80,64,"kill_0.5","[50,70)",57,"TE",68,"Fgf4","wt","10",971.428571428571
"070919Abl_FE.Ablated.Pdgfra.het","FE","070919Abl_FE6",20190709,20190717,91,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",20,80,64,"kill_0.5","[50,70)",70,"TE",71,"Fgf4","wt","9",355
"070919Abl_FE.Control.Pdgfra.wt","FE","070919Abl_FE1",20190709,20190717,94,"TE","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","mKate/mKate",14,94,64,"zero","[50,70)",60,"TE",80,"Fgf4","wt",NA,571.428571428571
"070919Abl_FE.Control.Pdgfra.wt","FE","070919Abl_FE2",20190709,20190717,96,"TE","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","mKate/mKate",25,94,64,"zero","[50,70)",89,"TE",71,"Fgf4","wt",NA,284
"070919Abl_FE.Control.Pdgfra.wt","FE","070919Abl_FE8",20190709,20190717,63,"TE","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","mKate/mKate",9,94,64,"zero","[50,70)",39,"TE",54,"Fgf4","wt",NA,600
"070919Abl_FE.Random.Pdgfra.wt","FE","070919Abl_FE7",20190709,20190717,81,"TE","Random","PRE","24h","CD1/mixed","Pdgfra","wt","R26","mKate/mKate",14,81,64,"kill_all","[50,70)",65,"TE",67,"Fgf4","wt",NA,478.571428571429
"070919Abl_FF.Ablated.Pdgfra.het","FF","070919Abl_FF2",20190709,20190717,110,"TE","Ablated","PRE+DP","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",12,104,75,"kill_0.5","[70,90)",86,"TE",98,"Fgf4","wt","9",816.666666666667
"070919Abl_FF.Ablated.Pdgfra.het","FF","070919Abl_FF3",20190709,20190717,94,"TE","Ablated","PRE+DP","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",9,104,75,"kill_0.5","[70,90)",66,"TE",85,"Fgf4","wt","11",944.444444444444
"070919Abl_FF.Ablated.Pdgfra.het","FF","070919Abl_FF4",20190709,20190717,104,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",12,104,75,"kill_0.5","[70,90)",75,"TE",92,"Fgf4","wt","8",766.666666666667
"070919Abl_FF.Ablated.Pdgfra.het","FF","070919Abl_FF5",20190709,20190717,93,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",18,104,75,"kill_0.5","[70,90)",69,"TE",75,"Fgf4","wt","11",416.666666666667
"070919Abl_FF.Control.Pdgfra.wt","FF","070919Abl_FF1",20190709,20190717,132,"TE","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","mKate/mKate",26,132,75,"zero","[70,90)",81,"TE",106,"Fgf4","wt",NA,407.692307692308
"071217Abl_AV.Ablated.Pdgfra.het","AV","071217Abl_AV1",20170712,20170719,92,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",26,92,65,"kill_0.75","[50,70)",NA,"TE",66,"Fgf4","wt","6",253.846153846154
"071217Abl_AV.Ablated.Pdgfra.het","AV","071217Abl_AV2",20170712,20170719,88,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",15,92,65,"kill_0.75","[50,70)",NA,"TE",73,"Fgf4","wt","8",486.666666666667
"071217Abl_AV.Ablated.Pdgfra.het","AV","071217Abl_AV3",20170712,20170719,95,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",16,92,65,"kill_0.75","[50,70)",NA,"TE",79,"Fgf4","wt","6",493.75
"071217Abl_AV.Control.Pdgfra.wt","AV","071217Abl_AV4",20170712,20170719,88,"TE","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",28,91,65,"zero","[50,70)",NA,"TE",60,"Fgf4","wt","tbd",214.285714285714
"071217Abl_AV.Control.Pdgfra.wt","AV","071217Abl_AV5",20170712,20170719,100,"TE","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",25,91,65,"zero","[50,70)",NA,"TE",75,"Fgf4","wt","tbd",300
"071217Abl_AV.Control.Pdgfra.wt","AV","071217Abl_AV6",20170712,20170719,91,"TE","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",17,91,65,"zero","[50,70)",NA,"TE",74,"Fgf4","wt","tbd",435.294117647059
"071217Abl_AV.Littermate.Pdgfra.wt","AV","071217Abl_AV10",20170712,20170719,66,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",22,65,65,"zero","[50,70)",66,"TE",44,"Fgf4","wt",NA,200
"071217Abl_AV.Littermate.Pdgfra.wt","AV","071217Abl_AV11",20170712,20170719,65,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",19,65,65,"zero","[50,70)",65,"TE",46,"Fgf4","wt",NA,242.105263157895
"071217Abl_AV.Littermate.Pdgfra.wt","AV","071217Abl_AV7",20170712,20170719,86,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",23,65,65,"zero","[50,70)",86,"TE",63,"Fgf4","wt",NA,273.913043478261
"071217Abl_AV.Littermate.Pdgfra.wt","AV","071217Abl_AV8",20170712,20170719,61,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",21,65,65,"zero","[50,70)",61,"TE",40,"Fgf4","wt",NA,190.47619047619
"071217Abl_AV.Littermate.Pdgfra.wt","AV","071217Abl_AV9",20170712,20170719,65,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",23,65,65,"zero","[50,70)",65,"TE",42,"Fgf4","wt",NA,182.608695652174
"072318Abl_DP.Ablated.Pdgfra.het","DP","072318Abl_DP2",20180723,20180726,65,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","mKate/+",0,85,98,"kill_0.75","[90,110)",NA,"TE",65,"Fgf4","wt","21",Inf
"072318Abl_DP.Ablated.Pdgfra.het","DP","072318Abl_DP3",20180723,20180726,85,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","mKate/+",28,85,98,"kill_0.75","[90,110)",NA,"TE",57,"Fgf4","wt","14",203.571428571429
"072318Abl_DP.Control.Pdgfra.het","DP","072318Abl_DP4",20180723,20180726,77,"TE","Control","none","24h","CD1/mixed","Pdgfra","het","R26","mKate/+",21,77,98,"zero","[90,110)",NA,"TE",56,"Fgf4","wt","9",266.666666666667
"072318Abl_DP.Littermate.Pdgfra.wt","DP","072318Abl_DP5",20180723,20180726,98,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","mKate/+",37,98,98,"zero","[90,110)",98,"TE",61,"Fgf4","wt",NA,164.864864864865
"072318Abl_DP.Littermate.Pdgfra.wt","DP","072318Abl_DP6",20180723,20180726,89,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","mKate/+",36,98,98,"zero","[90,110)",89,"TE",53,"Fgf4","wt",NA,147.222222222222
"072318Abl_DQ.Ablated.Pdgfra.het","DQ","072318Abl_DQ1",20180723,20180726,92,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",12,110,111,"kill_all","[110,130)",NA,"TE",80,"Fgf4","wt","14",666.666666666667
"072318Abl_DQ.Ablated.Pdgfra.het","DQ","072318Abl_DQ3",20180723,20180726,110,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",11,110,111,"kill_all","[110,130)",NA,"TE",99,"Fgf4","wt","18",900
"072318Abl_DQ.Ablated.Pdgfra.het","DQ","072318Abl_DQ5",20180723,20180726,111,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",23,110,111,"kill_0.75","[110,130)",NA,"TE",88,"Fgf4","wt","16",382.608695652174
"072318Abl_DQ.Littermate.Pdgfra.wt","DQ","072318Abl_DQ6",20180723,20180726,87,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",30,111,111,"zero","[110,130)",87,"TE",57,"Fgf4","wt",NA,190
"072318Abl_DQ.Littermate.Pdgfra.wt","DQ","072318Abl_DQ7",20180723,20180726,111,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",41,111,111,"zero","[110,130)",111,"TE",70,"Fgf4","wt",NA,170.731707317073
"072517Abl_AW.Ablated.Pdgfra.het","AW","072517Abl_AW1",20170725,20170731,111,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",39,109,88,"kill_0.25","[70,90)",NA,"TE",72,"Fgf4","wt","10",184.615384615385
"072517Abl_AW.Ablated.Pdgfra.het","AW","072517Abl_AW2",20170725,20170731,102,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",29,109,88,"kill_0.25","[70,90)",NA,"TE",73,"Fgf4","wt","9",251.724137931034
"072517Abl_AW.Ablated.Pdgfra.het","AW","072517Abl_AW3",20170725,20170731,112,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",24,109,88,"kill_0.25","[70,90)",NA,"TE",88,"Fgf4","wt","8",366.666666666667
"072517Abl_AW.Ablated.Pdgfra.het","AW","072517Abl_AW4",20170725,20170731,101,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",26,109,88,"kill_0.25","[70,90)",NA,"TE",75,"Fgf4","wt","9",288.461538461538
"072517Abl_AW.Ablated.Pdgfra.het","AW","072517Abl_AW5",20170725,20170731,103,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",25,109,88,"kill_0.25","[70,90)",NA,"TE",78,"Fgf4","wt","13",312
"072517Abl_AW.Ablated.Pdgfra.het","AW","072517Abl_AW6",20170725,20170731,109,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",24,109,88,"kill_0.25","[70,90)",NA,"TE",85,"Fgf4","wt","8",354.166666666667
"072517Abl_AW.Control.Pdgfra.wt","AW","072517Abl_AW7",20170725,20170731,100,"TE","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",30,114,88,"zero","[70,90)",NA,"TE",70,"Fgf4","wt","tbd",233.333333333333
"072517Abl_AW.Control.Pdgfra.wt","AW","072517Abl_AW8",20170725,20170731,114,"TE","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",20,114,88,"zero","[70,90)",NA,"TE",94,"Fgf4","wt","tbd",470
"072517Abl_AW.Littermate.Pdgfra.wt","AW","072517Abl_AW10",20170725,20170731,97,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",33,88,88,"zero","[70,90)",97,"TE",64,"Fgf4","wt",NA,193.939393939394
"072517Abl_AW.Littermate.Pdgfra.wt","AW","072517Abl_AW11",20170725,20170731,76,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",19,88,88,"zero","[70,90)",76,"TE",57,"Fgf4","wt",NA,300
"072517Abl_AW.Littermate.Pdgfra.wt","AW","072517Abl_AW9",20170725,20170731,88,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",23,88,88,"zero","[70,90)",88,"TE",65,"Fgf4","wt",NA,282.608695652174
"072517Abl_AX.Ablated.Pdgfra.het","AX","072517Abl_AX1",20170725,20170731,118,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",25,104,68,"kill_0.75","[50,70)",NA,"TE",93,"Fgf4","wt","12",372
"072517Abl_AX.Ablated.Pdgfra.het","AX","072517Abl_AX2",20170725,20170731,105,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",25,104,68,"kill_0.75","[50,70)",NA,"TE",80,"Fgf4","wt","14",320
"072517Abl_AX.Ablated.Pdgfra.het","AX","072517Abl_AX3",20170725,20170731,104,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",32,104,68,"kill_0.75","[50,70)",NA,"TE",72,"Fgf4","wt","18",225
"072517Abl_AX.Ablated.Pdgfra.het","AX","072517Abl_AX4",20170725,20170731,100,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",21,104,68,"kill_0.75","[50,70)",NA,"TE",79,"Fgf4","wt","12",376.190476190476
"072517Abl_AX.Ablated.Pdgfra.het","AX","072517Abl_AX5",20170725,20170731,101,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",21,104,68,"kill_0.75","[50,70)",NA,"TE",80,"Fgf4","wt","11",380.952380952381
"072517Abl_AX.Control.Pdgfra.het","AX","072517Abl_AX6",20170725,20170731,125,"TE","Control","none","24h","CD1/mixed","Pdgfra","het","R26","wt",39,125,68,"zero","[50,70)",NA,"TE",86,"Fgf4","wt","tbd",220.512820512821
"072517Abl_AX.Control.Pdgfra.het","AX","072517Abl_AX7",20170725,20170731,115,"TE","Control","none","24h","CD1/mixed","Pdgfra","het","R26","wt",35,125,68,"zero","[50,70)",NA,"TE",80,"Fgf4","wt","tbd",228.571428571429
"072517Abl_AX.Littermate.Pdgfra.wt","AX","072517Abl_AX10",20170725,20170731,68,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",23,68,68,"zero","[50,70)",68,"TE",45,"Fgf4","wt",NA,195.652173913043
"072517Abl_AX.Littermate.Pdgfra.wt","AX","072517Abl_AX11",20170725,20170731,64,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",27,68,68,"zero","[50,70)",64,"TE",37,"Fgf4","wt",NA,137.037037037037
"072517Abl_AX.Littermate.Pdgfra.wt","AX","072517Abl_AX12",20170725,20170731,86,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",26,68,68,"zero","[50,70)",86,"TE",60,"Fgf4","wt",NA,230.769230769231
"072517Abl_AX.Littermate.Pdgfra.wt","AX","072517Abl_AX8",20170725,20170731,80,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",21,68,68,"zero","[50,70)",80,"TE",59,"Fgf4","wt",NA,280.952380952381
"072517Abl_AX.Littermate.Pdgfra.wt","AX","072517Abl_AX9",20170725,20170731,68,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",18,68,68,"zero","[50,70)",68,"TE",50,"Fgf4","wt",NA,277.777777777778
"072518Abl_DR.Ablated.Pdgfra.het","DR","072518Abl_DR1",20180725,20180730,65,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","mKate/+",6,75,91,"kill_0.75","[90,110)",82,"TE",59,"Fgf4","wt","20",983.333333333333
"072518Abl_DR.Ablated.Pdgfra.het","DR","072518Abl_DR2",20180725,20180730,92,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","mKate/+",27,75,91,"kill_0.75","[90,110)",85,"TE",65,"Fgf4","wt","20",240.740740740741
"072518Abl_DR.Ablated.Pdgfra.het","DR","072518Abl_DR3",20180725,20180730,67,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","mKate/+",19,75,91,"kill_all","[90,110)",84,"TE",48,"Fgf4","wt","16",252.631578947368
"072518Abl_DR.Ablated.Pdgfra.het","DR","072518Abl_DR4",20180725,20180730,75,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","mKate/+",10,75,91,"kill_all","[90,110)",NA,"TE",65,"Fgf4","wt","18",650
"072518Abl_DR.Ablated.Pdgfra.het","DR","072518Abl_DR5",20180725,20180730,90,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","mKate/+",21,75,91,"kill_all","[90,110)",73,"TE",69,"Fgf4","wt","10",328.571428571429
"072518Abl_DR.Control.Pdgfra.het","DR","072518Abl_DR6",20180725,20180730,106,"TE","Control","none","24h","CD1/mixed","Pdgfra","het","R26","mKate/+",41,106,91,"zero","[90,110)",96,"TE",65,"Fgf4","wt","17",158.536585365854
"072518Abl_DR.Control.Pdgfra.het","DR","072518Abl_DR7",20180725,20180730,101,"TE","Control","none","24h","CD1/mixed","Pdgfra","het","R26","mKate/+",30,106,91,"zero","[90,110)",105,"TE",71,"Fgf4","wt","19",236.666666666667
"072518Abl_DR.Littermate.Pdgfra.wt","DR","072518Abl_DR10",20180725,20180730,71,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","mKate/+",26,91,91,"zero","[90,110)",71,"TE",45,"Fgf4","wt",NA,173.076923076923
"072518Abl_DR.Littermate.Pdgfra.wt","DR","072518Abl_DR11",20180725,20180730,91,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","mKate/+",31,91,91,"zero","[90,110)",91,"TE",60,"Fgf4","wt",NA,193.548387096774
"072518Abl_DR.Littermate.Pdgfra.wt","DR","072518Abl_DR8",20180725,20180730,94,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","mKate/+",35,91,91,"zero","[90,110)",94,"TE",59,"Fgf4","wt",NA,168.571428571429
"072518Abl_DR.Littermate.Pdgfra.wt","DR","072518Abl_DR9",20180725,20180730,91,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","mKate/+",27,91,91,"zero","[90,110)",91,"TE",64,"Fgf4","wt",NA,237.037037037037
"072518Abl_DS.Ablated.Pdgfra.het","DS","072518Abl_DS1",20180725,20180730,97,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","mKate/+",13,97,99,"kill_all","[90,110)",104,"TE",84,"Fgf4","wt","16",646.153846153846
"072518Abl_DS.Ablated.Pdgfra.het","DS","072518Abl_DS2",20180725,20180730,81,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","mKate/+",9,97,99,"kill_0.75","[90,110)",91,"TE",72,"Fgf4","wt","17",800
"072518Abl_DS.Control.Pdgfra.het","DS","072518Abl_DS3",20180725,20180730,125,"TE","Control","none","24h","CD1/mixed","Pdgfra","het","R26","mKate/+",37,125,99,"zero","[90,110)",110,"TE",88,"Fgf4","wt","20",237.837837837838
"072518Abl_DS.Littermate.Pdgfra.wt","DS","072518Abl_DS4",20180725,20180730,88,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","mKate/+",29,94,99,"zero","[90,110)",88,"TE",59,"Fgf4","wt",NA,203.448275862069
"072518Abl_DS.Littermate.Pdgfra.wt","DS","072518Abl_DS5",20180725,20180730,99,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","mKate/+",30,94,99,"zero","[90,110)",99,"TE",69,"Fgf4","wt",NA,230
"072518Abl_DS.Littermate.Pdgfra.wt","DS","072518Abl_DS6",20180725,20180730,94,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","mKate/+",28,94,99,"zero","[90,110)",94,"TE",66,"Fgf4","wt",NA,235.714285714286
"072817Abl_AY.Ablated.Pdgfra.het","AY","072817Abl_AY1",20170728,20170807,88,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",8,115,86,"kill_all","[70,90)",NA,"TE",80,"Fgf4","wt","11",1000
"072817Abl_AY.Ablated.Pdgfra.het","AY","072817Abl_AY2",20170728,20170807,115,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",19,115,86,"kill_all","[70,90)",NA,"TE",96,"Fgf4","wt","8",505.263157894737
"072817Abl_AY.Control.Pdgfra.het","AY","072817Abl_AY3",20170728,20170807,115,"TE","Control","none","24h","CD1/mixed","Pdgfra","het","R26","wt",24,115,86,"zero","[70,90)",NA,"TE",91,"Fgf4","wt","9",379.166666666667
"072817Abl_AY.Littermate.Pdgfra.wt","AY","072817Abl_AY4",20170728,20170807,107,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",30,86,86,"zero","[70,90)",107,"TE",77,"Fgf4","wt",NA,256.666666666667
"072817Abl_AY.Littermate.Pdgfra.wt","AY","072817Abl_AY5",20170728,20170807,74,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",19,86,86,"zero","[70,90)",74,"TE",55,"Fgf4","wt",NA,289.473684210526
"072817Abl_AY.Littermate.Pdgfra.wt","AY","072817Abl_AY6",20170728,20170807,85,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",17,86,86,"zero","[70,90)",85,"TE",68,"Fgf4","wt",NA,400
"072817Abl_AY.Littermate.Pdgfra.wt","AY","072817Abl_AY7",20170729,20170807,86,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",24,86,86,"zero","[70,90)",86,"TE",62,"Fgf4","wt",NA,258.333333333333
"072817Abl_AZ.Ablated.Pdgfra.het","AZ","072817Abl_AZ1",20170728,20170807,99,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",10,98,78,"kill_all","[70,90)",NA,"TE",89,"Fgf4","wt","9",890
"072817Abl_AZ.Ablated.Pdgfra.het","AZ","072817Abl_AZ2",20170728,20170807,98,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",21,98,78,"kill_all","[70,90)",NA,"TE",77,"Fgf4","wt","3",366.666666666667
"072817Abl_AZ.Control.Pdgfra.wt","AZ","072817Abl_AZ4",20170728,20170807,117,"TE","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",31,117,78,"zero","[70,90)",NA,"TE",86,"Fgf4","wt","tbd",277.41935483871
"072817Abl_AZ.Control.Pdgfra.wt","AZ","072817Abl_AZ5",20170728,20170807,109,"TE","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",30,117,78,"zero","[70,90)",NA,"TE",79,"Fgf4","wt","tbd",263.333333333333
"072817Abl_AZ.Control.Pdgfra.wt","AZ","072817Abl_AZ6",20170728,20170807,131,"TE","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",46,117,78,"zero","[70,90)",NA,"TE",85,"Fgf4","wt","tbd",184.782608695652
"072817Abl_AZ.Littermate.Pdgfra.wt","AZ","072817Abl_AZ7",20170728,20170807,79,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",25,78,78,"zero","[70,90)",79,"TE",54,"Fgf4","wt",NA,216
"072817Abl_AZ.Littermate.Pdgfra.wt","AZ","072817Abl_AZ8",20170728,20170807,69,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",25,78,78,"zero","[70,90)",69,"TE",44,"Fgf4","wt",NA,176
"072817Abl_AZ.Littermate.Pdgfra.wt","AZ","072817Abl_AZ9",20170728,20170807,78,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",23,78,78,"zero","[70,90)",78,"TE",55,"Fgf4","wt",NA,239.130434782609
"080117Abl_BA.Ablated.Pdgfra.het","BA","080117Abl_BA1",20170801,20170808,90,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",9,82,68,"kill_all","[50,70)",NA,"TE",81,"Fgf4","wt","2",900
"080117Abl_BA.Ablated.Pdgfra.het","BA","080117Abl_BA2",20170801,20170808,82,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",13,82,68,"kill_all","[50,70)",NA,"TE",69,"Fgf4","wt","6",530.769230769231
"080117Abl_BA.Ablated.Pdgfra.het","BA","080117Abl_BA3",20170801,20170808,66,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",11,82,68,"kill_all","[50,70)",NA,"TE",55,"Fgf4","wt","6",500
"080117Abl_BA.Control.Pdgfra.het","BA","080117Abl_BA4",20170801,20170808,100,"TE","Control","none","24h","CD1/mixed","Pdgfra","het","R26","wt",22,105,68,"zero","[50,70)",NA,"TE",78,"Fgf4","wt","7",354.545454545455
"080117Abl_BA.Control.Pdgfra.het","BA","080117Abl_BA5",20170801,20170808,105,"TE","Control","none","24h","CD1/mixed","Pdgfra","het","R26","wt",32,105,68,"zero","[50,70)",NA,"TE",73,"Fgf4","wt","4",228.125
"080117Abl_BA.Littermate.Pdgfra.wt","BA","080117Abl_BA10",20170801,20170808,68,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",28,68,68,"zero","[50,70)",68,"TE",40,"Fgf4","wt",NA,142.857142857143
"080117Abl_BA.Littermate.Pdgfra.wt","BA","080117Abl_BA6",20170801,20170808,63,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",25,68,68,"zero","[50,70)",63,"TE",38,"Fgf4","wt",NA,152
"080117Abl_BA.Littermate.Pdgfra.wt","BA","080117Abl_BA7",20170801,20170808,71,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",23,68,68,"zero","[50,70)",71,"TE",48,"Fgf4","wt",NA,208.695652173913
"080117Abl_BA.Littermate.Pdgfra.wt","BA","080117Abl_BA8",20170801,20170808,71,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",25,68,68,"zero","[50,70)",71,"TE",46,"Fgf4","wt",NA,184
"080117Abl_BA.Littermate.Pdgfra.wt","BA","080117Abl_BA9",20170801,20170808,62,"TE","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",20,68,68,"zero","[50,70)",62,"TE",42,"Fgf4","wt",NA,210
"080117Abl_BB.Ablated.Pdgfra.het","BB","080117Abl_BB1",20170801,20170808,95,"TE","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",16,93,64,"kill_0.5","[50,70)",NA,"TE",79,"Fgf4","wt","5",493.75
