Exp_date,Img_date,Experiment,Litter,Embryo_ID,Gene1,Genotype1,Gene2,Genotype2,Gene3,Genotype3,Background,Treatment,target,target_t0,target_killed,Tt_stage,Cellcount_t0,Recovery,Cell_diff,Experimenter,MINS_correct
20181120,20181128,112018Abl_EA,EA,112018Abl_EA10,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Littermate,EPI,NA,0,tbd,68,0min,zero,NS,NS
20181120,20181128,112018Abl_EA,EA,112018Abl_EA11,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Littermate,EPI,NA,0,tbd,80,0min,zero,NS,NS
20181210,,121018Abl_EB,EB,121018Abl_EB1,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,11,10,tbd,81,24h,kill_all,NS,
20181210,20181213,121018Abl_EB,EB,121018Abl_EB2,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,5,5,tbd,92,24h,kill_all,NS,NS
20181210,20181213,121018Abl_EB,EB,121018Abl_EB3,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,9,9,tbd,87,24h,kill_all,NS,NS
20181210,,121018Abl_EB,EB,121018Abl_EB4,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,11,10,tbd,92,24h,kill_all,NS,
20181210,,121018Abl_EB,EB,121018Abl_EB5,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,9,0,tbd,83,24h,zero,NS,
20181210,20181213,121018Abl_EB,EB,121018Abl_EB6,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,71,24h,zero,NS,NS
20181210,20181213,121018Abl_EB,EB,121018Abl_EB7,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Littermate,EPI,NA,0,tbd,86,0min,zero,NS,NS
20181210,20181213,121018Abl_EB,EB,121018Abl_EB8,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Littermate,EPI,NA,0,tbd,68,0min,zero,NS,NS
20181210,,121018Abl_EC,EC,121018Abl_EC1,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,7,7,tbd,64,24h,kill_all,NS,
20181210,,121018Abl_EC,EC,121018Abl_EC2,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,8,8,tbd,66,24h,kill_all,NS,
20181210,20181213,121018Abl_EC,EC,121018Abl_EC3,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,8,4,tbd,46,24h,kill_0.5,NS,NS
20181210,20181213,121018Abl_EC,EC,121018Abl_EC4,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,91,24h,zero,NS,NS
20181210,20181213,121018Abl_EC,EC,121018Abl_EC5,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,24,24h,zero,NS,NS
20181210,20181213,121018Abl_EC,EC,121018Abl_EC6,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Littermate,EPI,NA,0,tbd,67,0min,zero,NS,NS
20181210,20181213,121018Abl_EC,EC,121018Abl_EC7,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Littermate,EPI,NA,0,tbd,,0min,zero,NS,
20181210,20181221,121018Abl_EC,EC,121018Abl_EC8,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Littermate,EPI,NA,0,tbd,,0min,zero,NS,
20181217,20181221,121718Abl_ED,ED,121718Abl_ED1,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,8,8,tbd,98,24h,kill_all,NS,NS
20181217,20181221,121718Abl_ED,ED,121718Abl_ED2,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,11,11,tbd,100,24h,kill_all,NS,NS
20181217,20181221,121718Abl_ED,ED,121718Abl_ED3,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,7,7,tbd,82,24h,kill_all,NS,NS
20181217,,121718Abl_ED,ED,121718Abl_ED4,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,10,tbd,93,24h,kill_all,NS,NS
20181217,20181221,121718Abl_ED,ED,121718Abl_ED5,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,10,tbd,90,24h,kill_all,NS,NS
20181217,20181221,121718Abl_ED,ED,121718Abl_ED6,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,107,24h,zero,NS,NS
20181217,20181221,121718Abl_ED,ED,121718Abl_ED7,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,84,24h,zero,NS,NS
20181218,20181221,121818Abl_EE,EE,121818Abl_EE1,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,9,4,tbd,97,24h,kill_0.5,NS,NS
20181218,20181221,121818Abl_EE,EE,121818Abl_EE2,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,6,6,tbd,98,24h,kill_all,NS,NS
20181218,20181221,121818Abl_EE,EE,121818Abl_EE3,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,7,5,tbd,97,24h,kill_0.75,NS,NS
20181218,20181221,121818Abl_EE,EE,121818Abl_EE4,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,8,4,tbd,89,24h,kill_0.5,NS,NS
20181218,20181221,121818Abl_EE,EE,121818Abl_EE5,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,10,0,tbd,82,24h,zero,NS,NS
20181218,20181221,121818Abl_EE,EE,121818Abl_EE6,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,95,24h,zero,NS,NS
20181218,20181221,121818Abl_EE,EE,121818Abl_EE7,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,8,tbd,106,24h,kill_all,NS,NS
20181218,,121818Abl_EE,EE,121818Abl_EE8,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,8,tbd,78,24h,kill_all,NS,
20181219,20181221,121918Abl_EF,EF,121918Abl_EF1,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,7,7,tbd,92,1h,kill_all,NS,NS
20181219,20181221,121918Abl_EF,EF,121918Abl_EF2,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,9,tbd,101,1h,kill_all,NS,NS
20181219,20181221,121918Abl_EF,EF,121918Abl_EF3,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,8,tbd,92,1h,kill_all,NS,NS
20181219,20181221,121918Abl_EF,EF,121918Abl_EF4,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,9,9,tbd,98,1h,kill_all,NS,NS
20181219,20181221,121918Abl_EF,EF,121918Abl_EF5,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,54,1h,zero,NS,NS
20181219,20181221,121918Abl_EF,EF,121918Abl_EF6,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,89,1h,zero,NS,NS
20181219,20181221,121918Abl_EF,EF,121918Abl_EF7,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,91,1h,zero,NS,NS
20190103,20190110,010319Abl_EG,EG,010319Abl_EG1,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,11,7,tbd,69,24h,kill_0.75,NS,NS
20190103,20190110,010319Abl_EG,EG,010319Abl_EG2,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,6,5,tbd,67,24h,kill_0.75,NS,NS
20190103,20190110,010319Abl_EG,EG,010319Abl_EG3,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,11,8,tbd,60,24h,kill_0.75,NS,NS
20190103,20190110,010319Abl_EG,EG,010319Abl_EG4,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,67,24h,zero,NS,NS
20190103,20190110,010319Abl_EG,EG,010319Abl_EG5,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,8,5,tbd,67,24h,kill_0.75,NS,NS
20190103,20190110,010319Abl_EG,EG,010319Abl_EG6,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Random,PRE,NA,9,tbd,65,24h,kill_all,NS,NS
20190103,20190110,010319Abl_EG,EG,010319Abl_EG7,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Random,PRE,NA,9,tbd,96,24h,kill_all,NS,NS
20190107,20190110,010719Abl_EH,EH,010719Abl_EH1,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,8,4,tbd,64,24h,kill_0.5,NS,NS
20190107,20190110,010719Abl_EH,EH,010719Abl_EH2,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,8,4,tbd,86,24h,kill_0.5,NS,NS
20190107,20190110,010719Abl_EH,EH,010719Abl_EH3,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,9,4,tbd,67,24h,kill_0.5,NS,NS
20190107,20190110,010719Abl_EH,EH,010719Abl_EH4,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,10,5,tbd,91,24h,kill_0.5,NS,NS
20190107,20190110,010719Abl_EH,EH,010719Abl_EH5,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,11,8,tbd,88,24h,kill_0.75,NS,NS
20190107,20190110,010719Abl_EH,EH,010719Abl_EH6,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,15,10,tbd,65,24h,kill_0.75,NS,NS
20190107,20190110,010719Abl_EH,EH,010719Abl_EH7,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,7,0,tbd,75,24h,zero,NS,NS
20190107,20190110,010719Abl_EH,EH,010719Abl_EH8,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,7,0,tbd,79,24h,zero,NS,NS
20190107,,010719Abl_EH,EH,010719Abl_EH9,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Random,PRE,NA,9,tbd,82,24h,kill_all,NS,
20190107,,010719Abl_EH,EH,010719Abl_EH10,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Random,PRE,NA,9,tbd,64,24h,kill_all,NS,
20190107,,010719Abl_EH,EH,010719Abl_EH11,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Random,PRE,NA,8,tbd,60,24h,kill_all,NS,
20190107,,010719Abl_EH,EH,010719Abl_EH12,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Random,PRE,NA,8,tbd,69,24h,kill_all,NS,
20190121,,012119Abl_EI,EI,012119Abl_EI1,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Test,EPI,,,tbd,,24h,,NS,
20190121,20190124,012119Abl_EI,EI,012119Abl_EI2,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,8,4,tbd,49,24h,kill_0.5,NS,NS
20190121,20190124,012119Abl_EI,EI,012119Abl_EI3,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,8,8,tbd,95,24h,kill_all,NS,NS
20190121,20190124,012119Abl_EI,EI,012119Abl_EI4,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,10,8,tbd,80,24h,kill_0.75,NS,NS
20190121,20190124,012119Abl_EI,EI,012119Abl_EI5,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,15,7,tbd,110,24h,kill_0.5,NS,NS
20190121,,012119Abl_EI,EI,012119Abl_EI6,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,6,0,tbd,72,24h,zero,NS,NS
20190121,20190124,012119Abl_EI,EI,012119Abl_EI7,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,8,tbd,64,24h,kill_all,NS,NS
20190121,20190124,012119Abl_EI,EI,012119Abl_EI8,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,7,tbd,56,24h,kill_all,NS,NS
20190121,20190124,012119Abl_EI,EI,012119Abl_EI9,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,8,tbd,86,24h,kill_all,NS,NS
20190122,20190124,012219Abl_EJ,EJ,012219Abl_EJ1,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,8,8,tbd,64,24h,kill_all,NS,NS
20190122,20190124,012219Abl_EJ,EJ,012219Abl_EJ2,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,10,10,tbd,70,24h,kill_all,NS,NS
20190122,20190124,012219Abl_EJ,EJ,012219Abl_EJ3,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,8,tbd,73,24h,kill_all,NS,NS
20190122,20190124,012219Abl_EJ,EJ,012219Abl_EJ4,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,9,tbd,65,24h,kill_all,NS,NS
20190122,20190124,012219Abl_EJ,EJ,012219Abl_EJ5,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,8,tbd,55,24h,kill_all,NS,NS
20190211,20190214,021119Abl_EK,EK,021119Abl_EK1,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,7,7,tbd,107,24h,kill_all,NS,NS
20190211,20190214,021119Abl_EK,EK,021119Abl_EK2,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,11,10,tbd,83,24h,kill_all,NS,NS
20190211,20190214,021119Abl_EK,EK,021119Abl_EK3,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Ablated,PRE,9,11,tbd,68,24h,kill_all,NS,NS
20190211,20190214,021119Abl_EK,EK,021119Abl_EK4,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Random,PRE,NA,8,tbd,89,24h,kill_all,NS,NS
20190211,20190214,021119Abl_EK,EK,021119Abl_EK5,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Random,PRE,NA,10,tbd,77,24h,kill_all,NS,NS
20190211,20190214,021119Abl_EK,EK,021119Abl_EK6,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Random,PRE,NA,7,tbd,83,24h,kill_all,NS,NS
20190211,20190214,021119Abl_EK,EK,021119Abl_EK7,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Random,PRE,NA,10,tbd,74,24h,kill_all,NS,NS
20190211,,021119Abl_EK,EK,021119Abl_EK8,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Random,PRE,NA,10,tbd,96,24h,kill_all,NS,NS
20190211,20190222,021119Abl_EL,EL,021119Abl_EL1,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,,24h,zero,NS,SR
20190211,20190222,021119Abl_EL,EL,021119Abl_EL2,Pdgfra,het,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,,24h,zero,NS,SR
20190211,20190222,021119Abl_EL,EL,021119Abl_EL3,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,,24h,zero,NS,SR
20190211,20190222,021119Abl_EL,EL,021119Abl_EL4,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,,24h,zero,NS,SR
20190211,20190222,021119Abl_EL,EL,021119Abl_EL5,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,,24h,zero,NS,SR
20190211,20190222,021119Abl_EL,EL,021119Abl_EL6,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,,24h,zero,NS,SR
20190211,20190222,021119Abl_EL,EL,021119Abl_EL7,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,,24h,zero,NS,SR
20190211,20190222,021119Abl_EL,EL,021119Abl_EL8,Pdgfra,wt,R26,mKate/+,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,,24h,zero,NS,SR
20190211,20190214,021119Abl_EM,EM,021119Abl_EM1,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,10,5,tbd,99,24h,kill_0.5,NS,NS
20190211,20190214,021119Abl_EM,EM,021119Abl_EM2,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,8,5,tbd,61,24h,kill_0.75,NS,NS
20190211,20190214,021119Abl_EM,EM,021119Abl_EM3,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,10,tbd,95,24h,kill_all,NS,NS
20190211,20190214,021119Abl_EM,EM,021119Abl_EM4,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,10,tbd,87,24h,kill_all,NS,NS
20190211,20190214,021119Abl_EM,EM,021119Abl_EM5,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,10,tbd,80,24h,kill_all,NS,NS
20190211,20190214,021119Abl_EM,EM,021119Abl_EM6,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,8,tbd,59,24h,kill_all,NS,NS
20190211,20190214,021119Abl_EM,EM,021119Abl_EM7,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,9,tbd,66,24h,kill_all,NS,NS
20190211,20190214,021119Abl_EM,EM,021119Abl_EM8,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,9,tbd,69,24h,kill_all,NS,NS
20190219,20190222,021919Abl_EN,EN,021919Abl_EN1,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,10,9,tbd,85,24h,kill_all,NS,SR
20190219,20190222,021919Abl_EN,EN,021919Abl_EN2,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,6,6,tbd,77,24h,kill_all,NS,SR
20190219,20190222,021919Abl_EN,EN,021919Abl_EN3,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,8,8,tbd,96,24h,kill_all,NS,SR
20190219,20190222,021919Abl_EN,EN,021919Abl_EN4,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,6,6,tbd,98,24h,kill_all,NS,SR
20190219,20190222,021919Abl_EN,EN,021919Abl_EN5,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,8,7,tbd,100,24h,kill_all,NS,SR
20190219,20190222,021919Abl_EN,EN,021919Abl_EN6,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,9,0,tbd,93,24h,zero,NS,SR
20190219,20190222,021919Abl_EN,EN,021919Abl_EN7,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,6,0,tbd,97,24h,zero,NS,SR
20190219,20190222,021919Abl_EN,EN,021919Abl_EN8,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,8,tbd,93,24h,kill_all,NS,SR
20190219,20190222,021919Abl_EN,EN,021919Abl_EN9,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,7,tbd,101,24h,kill_all,NS,SR
20190219,20190222,021919Abl_EO,EO,021919Abl_EO1,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,7,4,tbd,57,24h,kill_0.5,NS,NS
20190219,20190222,021919Abl_EO,EO,021919Abl_EO2,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,16,8,tbd,116,24h,kill_0.5,NS,NS
20190219,20190222,021919Abl_EO,EO,021919Abl_EO3,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,9,4,tbd,103,24h,kill_0.5,NS,NS
20190219,20190222,021919Abl_EO,EO,021919Abl_EO4,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,112,24h,zero,NS,NS
20190219,20190222,021919Abl_EO,EO,021919Abl_EO5,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,100,24h,zero,NS,NS
20190219,20190222,021919Abl_EO,EO,021919Abl_EO6,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,8,tbd,129,24h,kill_all,NS,NS
20190219,20190222,021919Abl_EO,EO,021919Abl_EO7,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,12,tbd,102,24h,kill_all,NS,NS
20190219,20190222,021919Abl_EO,EO,021919Abl_EO8,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,10,tbd,104,24h,kill_all,NS,NS
20190219,20190222,021919Abl_EO,EO,021919Abl_EO9,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,8,tbd,111,24h,kill_all,NS,NS
20190305,,030519Abl_EP,EP,030519Abl_EP1,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,18,11,tbd,101,24h,kill_0.5,NS,
20190305,,030519Abl_EP,EP,030519Abl_EP2,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,13,9,tbd,79,24h,kill_0.75,NS,
20190305,,030519Abl_EP,EP,030519Abl_EP3,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,12,6,tbd,96,24h,kill_0.5,NS,
20190305,,030519Abl_EP,EP,030519Abl_EP4,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,16,16,tbd,107,24h,kill_all,NS,
20190305,,030519Abl_EP,EP,030519Abl_EP5,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,12,tbd,101,24h,kill_all,NS,
20190305,,030519Abl_EP,EP,030519Abl_EP6,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,12,tbd,93,24h,kill_all,NS,
20190305,,030519Abl_EP,EP,030519Abl_EP7,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,16,tbd,86,24h,kill_all,NS,
20190305,,030519Abl_EQ,EQ,030519Abl_EQ1,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,7,3,tbd,85,24h,kill_0.5,NS,
20190305,,030519Abl_EQ,EQ,030519Abl_EQ2,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,6,3,tbd,64,24h,kill_0.5,NS,
20190305,,030519Abl_EQ,EQ,030519Abl_EQ3,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,7,tbd,89,24h,kill_all,NS,
20190305,,030519Abl_EQ,EQ,030519Abl_EQ4,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,EPI,NA,7,tbd,81,24h,kill_all,NS,
20190305,,030519Abl_EQ,EQ,030519Abl_EQ5,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,68,24h,zero,NS,
20190305,,030519Abl_EQ,EQ,030519Abl_EQ6,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,95,24h,zero,NS,
20190305,,030519Abl_EQ,EQ,030519Abl_EQ7,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,78,24h,zero,NS,
20190305,,030519Abl_EQ,EQ,030519Abl_EQ8,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,NA,0,tbd,87,24h,zero,NS,
20190305,,030519Abl_ER,ER,030519Abl_ER1,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,EPI,37,0,tbd,185,24h,zero,NS,
20190305,,030519Abl_ER,ER,030519Abl_ER2,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,EPI,27,14,tbd,210,24h,kill_0.5,NS,
20190318,20190403,031819Abl_ES,ES,031819Abl_ES2,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,10,7,tbd,,24h,kill_0.75,NS,
20190318,20190403,031819Abl_ES,ES,031819Abl_ES3,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,8,6,tbd,,24h,kill_0.75,NS,
20190318,20190403,031819Abl_ES,ES,031819Abl_ES4,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,,24h,zero,NS,
20190318,20190403,031819Abl_ES,ES,031819Abl_ES5,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Control,PRE,NA,0,tbd,,24h,zero,NS,
20190318,20190403,031819Abl_ES,ES,031819Abl_ES6,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,11,tbd,,24h,kill_all,NS,
20190318,20190403,031819Abl_ES,ES,031819Abl_ES7,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,9,tbd,,24h,kill_all,NS,
20190318,20190403,031819Abl_ES,ES,031819Abl_ES8,Pdgfra,wt,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Random,PRE,NA,8,tbd,,24h,kill_all,NS,
20190319,20190326,031919Abl_ET,ET,031919Abl_ET1,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,11,8,tbd,84,24h,kill_0.75,NS,SR
20190319,20190326,031919Abl_ET,ET,031919Abl_ET2,Pdgfra,het,R26,mKate/mKate,Fgf4,wt,CD1/mixed,Ablated,PRE,8,6,tbd,76,24h,kill_0.75,NS,SR
